0221N,950101003-001,80,80,村山富市首相は年頭にあたり首相官邸で内閣記者会と二十二十八日会見し、社会党の新民主連合所属議員の離党問題について「政権に影響を及ぼすことにはならない。離党者が,い,ても、その範囲にとどまると思う」と述べ、大量離党には至らないとの見通しを示した。,状況
1221D,950214057-006,52,53,繰り返し指摘してきたことだが、今回の行革は、国民に負担増を求める以上、政府自らも合理化の努力をすべきだ,との,考えからスタートしたものだ。,同格
2051M,950214057-006,11,13,繰り返し指摘してきた,ことだ,が、今回の行革は、国民に負担増を求める以上、政府自らも合理化の努力をすべきだとの考えからスタートしたものだ。,推量
0681Q,950214057-010,48,50,今回の結論が出るまでの間、政府・連立与党が演じた「調整」という名の迷走劇は醜態以外の何ものでも,なかっ,た。,順接必要
0681M,950214057-010,48,50,今回の結論が出るまでの間、政府・連立与党が演じた「調整」という名の迷走劇は醜態以外の何ものでも,なかっ,た。,順接必要
3341M,950214057-010,48,50,今回の結論が出るまでの間、政府・連立与党が演じた「調整」という名の迷走劇は醜態以外の何ものでも,なかっ,た。,否定
0272Q,950214057-012,36,37,そうなったのも特殊法人見直しの理念や目的意識が忘れられ、政争に終始した,から,に違いない。,理由
0272M,950214057-012,36,37,そうなったのも特殊法人見直しの理念や目的意識が忘れられ、政争に終始した,から,に違いない。,理由
0272N,950214057-012,36,37,そうなったのも特殊法人見直しの理念や目的意識が忘れられ、政争に終始した,から,に違いない。,理由
0272Q,950214057-014,40,41,私たちは、政府系金融機関の中には時代的使命を終えたか、それに近い法人があるのだ,から,、それらの見直しを先送りするようなことがあってはならないと強く求めてきた。,理由
0272M,950214057-014,40,41,私たちは、政府系金融機関の中には時代的使命を終えたか、それに近い法人があるのだ,から,、それらの見直しを先送りするようなことがあってはならないと強く求めてきた。,理由
0272N,950214057-014,40,41,私たちは、政府系金融機関の中には時代的使命を終えたか、それに近い法人があるのだ,から,、それらの見直しを先送りするようなことがあってはならないと強く求めてきた。,理由
0681Q,950214057-017,46,47,例えば、廃止される法人は厚生省の所管で、職員数わずか二十二十三人の社会保障研究所だけでしか,ない,。,順接必要
0681M,950214057-017,46,47,例えば、廃止される法人は厚生省の所管で、職員数わずか二十二十三人の社会保障研究所だけでしか,ない,。,順接必要
3081T,950214057-017,44,45,例えば、廃止される法人は厚生省の所管で、職員数わずか二十二十三人の社会保障研究所だけで,しか,ない。,限定
3341M,950214057-017,46,47,例えば、廃止される法人は厚生省の所管で、職員数わずか二十二十三人の社会保障研究所だけでしか,ない,。,否定
0681Q,950214057-018,86,87,統合といっても、蚕糸砂糖類価格安定事業団や畜産振興事業団のように、統合後も事業はそのまま継続するというのでは、理事長ポストが一つ減る程度で、結局は名前を変えての存続でしか,ない,。,順接必要
0681M,950214057-018,86,87,統合といっても、蚕糸砂糖類価格安定事業団や畜産振興事業団のように、統合後も事業はそのまま継続するというのでは、理事長ポストが一つ減る程度で、結局は名前を変えての存続でしか,ない,。,順接必要
3341M,950214057-018,86,87,統合といっても、蚕糸砂糖類価格安定事業団や畜産振興事業団のように、統合後も事業はそのまま継続するというのでは、理事長ポストが一つ減る程度で、結局は名前を変えての存続でしか,ない,。,否定
0681Q,950214058-024,64,65,日銀法第二五条により、「信用制度の保持育成」のためなら、公的資金を国会の承認なしに日銀総裁と蔵相の裁量で無制限に出せるわけでは,ない,。,順接必要
0681M,950214058-024,64,65,日銀法第二五条により、「信用制度の保持育成」のためなら、公的資金を国会の承認なしに日銀総裁と蔵相の裁量で無制限に出せるわけでは,ない,。,順接必要
3341M,950214058-024,64,65,日銀法第二五条により、「信用制度の保持育成」のためなら、公的資金を国会の承認なしに日銀総裁と蔵相の裁量で無制限に出せるわけでは,ない,。,否定
0681Q,950214058-026,12,13,だが、当局の判断だけで,なく,、国会は国民経済の見地から、この問題を論議するよう繰り返し促したい。,順接必要
0681M,950214058-026,12,13,だが、当局の判断だけで,なく,、国会は国民経済の見地から、この問題を論議するよう繰り返し促したい。,順接必要
3341M,950214058-026,12,13,だが、当局の判断だけで,なく,、国会は国民経済の見地から、この問題を論議するよう繰り返し促したい。,否定
0221N,950215054-021,17,17,二階の大部屋の端に前川正雄社長が,い,た。,状況
0272Q,950215054-043,2,3,だ,から,、人間の喜びを感じられる会社でなくてはいけない。,理由
0272M,950215054-043,2,3,だ,から,、人間の喜びを感じられる会社でなくてはいけない。,理由
0272N,950215054-043,2,3,だ,から,、人間の喜びを感じられる会社でなくてはいけない。,理由
0681Q,950215054-043,19,20,だから、人間の喜びを感じられる会社で,なく,てはいけない。,順接必要
0681Q,950215054-043,19,22,だから、人間の喜びを感じられる会社で,なくては,いけない。,順接必要
0681Q,950215054-043,19,21,だから、人間の喜びを感じられる会社で,なくて,はいけない。,順接必要
0681M,950215054-043,19,20,だから、人間の喜びを感じられる会社で,なく,てはいけない。,順接必要
0681M,950215054-043,19,22,だから、人間の喜びを感じられる会社で,なくては,いけない。,順接必要
0681M,950215054-043,19,21,だから、人間の喜びを感じられる会社で,なくて,はいけない。,順接必要
1561M,950215054-043,19,26,だから、人間の喜びを感じられる会社で,なくてはいけない,。,当為
3341M,950215054-043,19,20,だから、人間の喜びを感じられる会社で,なく,てはいけない。,否定
0681Q,950215054-044,32,33,前川社長は「創造していくことが生きていくことであって、競争では,ない,」との持論から、量より質を追う経営を目指してきた。,順接必要
0681M,950215054-044,32,33,前川社長は「創造していくことが生きていくことであって、競争では,ない,」との持論から、量より質を追う経営を目指してきた。,順接必要
3341M,950215054-044,32,33,前川社長は「創造していくことが生きていくことであって、競争では,ない,」との持論から、量より質を追う経営を目指してきた。,否定
0681Q,950215054-055,18,19,採用の決定は、いまのところ会社側で,なく,、本人の意思次第で、来る者は拒まず。,順接必要
0681M,950215054-055,18,19,採用の決定は、いまのところ会社側で,なく,、本人の意思次第で、来る者は拒まず。,順接必要
3341M,950215054-055,18,19,採用の決定は、いまのところ会社側で,なく,、本人の意思次第で、来る者は拒まず。,否定
0272Q,950216051-024,37,38,マイタケの人工栽培は始まったばかりで、全国的に生産者も生産量も少なかった,から,、量産に成功すれば「オンリーワン」になれると確信したのだ。,理由
0272M,950216051-024,37,38,マイタケの人工栽培は始まったばかりで、全国的に生産者も生産量も少なかった,から,、量産に成功すれば「オンリーワン」になれると確信したのだ。,理由
0272N,950216051-024,37,38,マイタケの人工栽培は始まったばかりで、全国的に生産者も生産量も少なかった,から,、量産に成功すれば「オンリーワン」になれると確信したのだ。,理由
0721Q,950216051-024,65,66,マイタケの人工栽培は始まったばかりで、全国的に生産者も生産量も少なかったから、量産に成功すれば「オンリーワン」になれると確信した,のだ,。,理由
0721M,950216051-024,65,66,マイタケの人工栽培は始まったばかりで、全国的に生産者も生産量も少なかったから、量産に成功すれば「オンリーワン」になれると確信した,のだ,。,理由
2011M,950216051-024,65,66,マイタケの人工栽培は始まったばかりで、全国的に生産者も生産量も少なかったから、量産に成功すれば「オンリーワン」になれると確信した,のだ,。,推量
0681Q,950216051-028,26,27,しかし、その成功は、決して偶然や幸運によるものでは,ない,。,順接必要
0681M,950216051-028,26,27,しかし、その成功は、決して偶然や幸運によるものでは,ない,。,順接必要
3341M,950216051-028,26,27,しかし、その成功は、決して偶然や幸運によるものでは,ない,。,否定
0811Q,950216051-029,24,26,それは一般化し得る合理的な経営手法がもたらした,もので,あった。,理由
0811M,950216051-029,24,26,それは一般化し得る合理的な経営手法がもたらした,もので,あった。,理由
0681Q,950216051-034,18,19,これらは、だれかのまねをするのでは,なく,、大平さんが独自に編み出した戦略だった。,順接必要
0681M,950216051-034,18,19,これらは、だれかのまねをするのでは,なく,、大平さんが独自に編み出した戦略だった。,順接必要
3341M,950216051-034,18,19,これらは、だれかのまねをするのでは,なく,、大平さんが独自に編み出した戦略だった。,否定
2051M,950216051-035,53,55,もう一つ成功の要因として見逃せないのは、大平さんが最初から量産によるマイタケの“価格破壊”を志向してきた,ことだ,。,推量
0731Q,950216051-040,6,8,その戦略の,ために,、大平さんは初めから量産体制を目指した。,理由
1211D,950216051-047,27,29,最終的には大平さんの気迫と人間性が、銀行側を動かした,という,ことだろうだろう。,同格
1212M,950216051-047,27,29,最終的には大平さんの気迫と人間性が、銀行側を動かした,という,ことだろうだろう。,伝聞
1212M,950216051-047,27,31,最終的には大平さんの気迫と人間性が、銀行側を動かした,ということ,だろうだろう。,伝聞
2691T,950216051-049,36,38,戦後半世紀を経て活力低下が懸念される日本経済にとって、いま非常に重要な,ことは,、大きな可能性を秘めた無名の企業を発掘して支援、育成していくことである。,強調
0681Q,950216051-054,22,23,判断は難しいが、バンカーたちには機械的では,ない,、人間的な洞察力と決断力が求められる。,順接必要
0681M,950216051-054,22,23,判断は難しいが、バンカーたちには機械的では,ない,、人間的な洞察力と決断力が求められる。,順接必要
3341M,950216051-054,22,23,判断は難しいが、バンカーたちには機械的では,ない,、人間的な洞察力と決断力が求められる。,否定
0721Q,950216051-057,58,59,何よりも起業家自身の決断と創意工夫が最大の条件であることは言うまでもないが、それに加えて金融的な支援が極めて重要な,ので,ある。,理由
0721M,950216051-057,58,59,何よりも起業家自身の決断と創意工夫が最大の条件であることは言うまでもないが、それに加えて金融的な支援が極めて重要な,ので,ある。,理由
2011M,950216051-057,58,59,何よりも起業家自身の決断と創意工夫が最大の条件であることは言うまでもないが、それに加えて金融的な支援が極めて重要な,ので,ある。,推量
0681Q,950217044-036,29,30,その意味で被災地の今後は、単に旧に復する復旧でも再生でも,なく,、新たな価値を伴う復興であり新生であってほしい。,順接必要
0681M,950217044-036,29,30,その意味で被災地の今後は、単に旧に復する復旧でも再生でも,なく,、新たな価値を伴う復興であり新生であってほしい。,順接必要
3341M,950217044-036,29,30,その意味で被災地の今後は、単に旧に復する復旧でも再生でも,なく,、新たな価値を伴う復興であり新生であってほしい。,否定
0731Q,950217045-011,25,27,守秘義務の精神を尊重するとともに、なお真相解明の,ために,必要な限度において、関係者に明らかにされるべきであろうあろう。,理由
0272Q,950217045-016,2,3,だ,から,、時間がないことを口実に、金融疑惑の幕引き幕引きを早めよう早めようとする動きも出てこようこよう。,理由
0272M,950217045-016,2,3,だ,から,、時間がないことを口実に、金融疑惑の幕引き幕引きを早めよう早めようとする動きも出てこようこよう。,理由
0272N,950217045-016,2,3,だ,から,、時間がないことを口実に、金融疑惑の幕引き幕引きを早めよう早めようとする動きも出てこようこよう。,理由
3071T,950217045-019,4,5,騒いだ,だけ,で終わるようでは、国政調査の名が泣く。,限定
0272Q,950217045-025,2,3,だ,から,今回、両信組を倒産させなかった背景には、信用秩序を不安にする危ない金融機関がほかにもあることが前提になっている。,理由
0272M,950217045-025,2,3,だ,から,今回、両信組を倒産させなかった背景には、信用秩序を不安にする危ない金融機関がほかにもあることが前提になっている。,理由
0272N,950217045-025,2,3,だ,から,今回、両信組を倒産させなかった背景には、信用秩序を不安にする危ない金融機関がほかにもあることが前提になっている。,理由
0681Q,950218041-001,15,16,「これはブラックユーモアでは,ない,か」。,順接必要
0681M,950218041-001,15,16,「これはブラックユーモアでは,ない,か」。,順接必要
3341M,950218041-001,15,16,「これはブラックユーモアでは,ない,か」。,否定
1081Q,950218041-016,31,32,高級外車を乗り回し、カジノで大金を費消する新富裕層は人口の一,割に,も満たず、食うや食わずの生活苦にあえぎ、葬式代にさえ事欠く貧困層との格差はあまりに大きい。,想外
3041T,950218041-016,57,58,高級外車を乗り回し、カジノで大金を費消する新富裕層は人口の一割にも満たず、食うや食わずの生活苦にあえぎ、葬式代に,さえ,事欠く貧困層との格差はあまりに大きい。,極端例
0681Q,950218041-018,46,47,賃金欠配に怒った炭鉱労働者がストに立ち上がったように、「額に汗して働く者が報われる国」では,ない,から、ヤミ経済が増殖を続け、犯罪と汚職が広がる。,順接必要
0681M,950218041-018,46,47,賃金欠配に怒った炭鉱労働者がストに立ち上がったように、「額に汗して働く者が報われる国」では,ない,から、ヤミ経済が増殖を続け、犯罪と汚職が広がる。,順接必要
3341M,950218041-018,46,47,賃金欠配に怒った炭鉱労働者がストに立ち上がったように、「額に汗して働く者が報われる国」では,ない,から、ヤミ経済が増殖を続け、犯罪と汚職が広がる。,否定
0721Q,950218041-019,26,27,いまのロシアは「弱肉強食のジャングルの資本主義」な,のだ,。,理由
0721M,950218041-019,26,27,いまのロシアは「弱肉強食のジャングルの資本主義」な,のだ,。,理由
2011M,950218041-019,26,27,いまのロシアは「弱肉強食のジャングルの資本主義」な,のだ,。,推量
0681Q,950218041-020,27,28,世直しに必要なのは、強権の誇示や人気取りの空約束では,なく,、確固たる方向づけ、限られた国家資金の重点配分、地道な努力の積み重ねだ。,順接必要
0681M,950218041-020,27,28,世直しに必要なのは、強権の誇示や人気取りの空約束では,なく,、確固たる方向づけ、限られた国家資金の重点配分、地道な努力の積み重ねだ。,順接必要
3341M,950218041-020,27,28,世直しに必要なのは、強権の誇示や人気取りの空約束では,なく,、確固たる方向づけ、限られた国家資金の重点配分、地道な努力の積み重ねだ。,否定
0681Q,950218041-021,54,55,ところが、演説は社会保障の充実と軍需部門への補助強化をともに掲げるなど、「総花的なスローガンの列挙」でしか,ない,。,順接必要
0681M,950218041-021,54,55,ところが、演説は社会保障の充実と軍需部門への補助強化をともに掲げるなど、「総花的なスローガンの列挙」でしか,ない,。,順接必要
3341M,950218041-021,54,55,ところが、演説は社会保障の充実と軍需部門への補助強化をともに掲げるなど、「総花的なスローガンの列挙」でしか,ない,。,否定
3071T,950218041-024,56,57,クリントン米政権やドイツなど西欧は、「エリツィン政権が改革路線から後退しないことを望む」と緩やかにクギを刺した,だけ,で、対露対露支援を継続する方針だ。,限定
0681Q,950218041-026,26,27,ロシアのメンツをいたずらに傷付けるやり方は賢明では,ない,。,順接必要
0681M,950218041-026,26,27,ロシアのメンツをいたずらに傷付けるやり方は賢明では,ない,。,順接必要
3341M,950218041-026,26,27,ロシアのメンツをいたずらに傷付けるやり方は賢明では,ない,。,否定
0221N,950218042-006,26,26,明るい気持ちを取り戻すきっかけになることを願わずに,い,られない。,状況
0681Q,950218042-013,32,33,むしろ、沈みがちな心を転換させ、力づけるきっかけにもなるのでは,ない,か。,順接必要
0681M,950218042-013,32,33,むしろ、沈みがちな心を転換させ、力づけるきっかけにもなるのでは,ない,か。,順接必要
3341M,950218042-013,32,33,むしろ、沈みがちな心を転換させ、力づけるきっかけにもなるのでは,ない,か。,否定
1221D,950218042-018,32,33,読者などからも「こういう時にこそ、明るい話として開催すべきだ」,との,賛成意見が多かった。,同格
0681Q,950218042-023,10,11,決して物見遊山では,ない,ことを改めて肝に銘じてもらいたい。,順接必要
0681M,950218042-023,10,11,決して物見遊山では,ない,ことを改めて肝に銘じてもらいたい。,順接必要
3341M,950218042-023,10,11,決して物見遊山では,ない,ことを改めて肝に銘じてもらいたい。,否定
0272Q,950218042-029,29,30,阪神間を結ぶ道路は、生活用品や復旧資材を運ぶ貴重な幹線だ,から,だ。,理由
0272M,950218042-029,29,30,阪神間を結ぶ道路は、生活用品や復旧資材を運ぶ貴重な幹線だ,から,だ。,理由
0272N,950218042-029,29,30,阪神間を結ぶ道路は、生活用品や復旧資材を運ぶ貴重な幹線だ,から,だ。,理由
1221D,950219027-009,17,18,「街のシンボルが台無しになった」,との,嘆きが、住民のうつろな心を語る。,同格
0721Q,950219027-025,42,43,全国美術館会議を通じて、被災した作品の保全と応急修復を手伝おう手伝おうと呼びかけた,のだ,。,理由
0721M,950219027-025,42,43,全国美術館会議を通じて、被災した作品の保全と応急修復を手伝おう手伝おうと呼びかけた,のだ,。,理由
2011M,950219027-025,42,43,全国美術館会議を通じて、被災した作品の保全と応急修復を手伝おう手伝おうと呼びかけた,のだ,。,推量
1211D,950219027-028,32,34,被害施設に打診しても、大半が「受け入れる余裕がない」と断った、,という,のだ。,同格
1212M,950219027-028,32,34,被害施設に打診しても、大半が「受け入れる余裕がない」と断った、,という,のだ。,伝聞
2701T,950219028-005,14,17,全体が改正されるのは初めて,のことで,あり、形式的にみれば「全面改正」といえよういえよう。,強調
2701T,950219028-005,14,16,全体が改正されるのは初めて,のこと,であり、形式的にみれば「全面改正」といえよういえよう。,強調
1071Q,950219028-006,31,33,実質的には漢文調の古い文体を現代文に転換するだけであり「縦の,ものを,横にしただけ」の声もある。,想外
1071M,950219028-006,31,33,実質的には漢文調の古い文体を現代文に転換するだけであり「縦の,ものを,横にしただけ」の声もある。,想外
3071T,950219028-006,38,39,実質的には漢文調の古い文体を現代文に転換するだけであり「縦のものを横にした,だけ,」の声もある。,限定
2691T,950219028-017,33,35,現行憲法の施行後、五十五十年近くも片仮名交じりの難解法文が続いた,ことは,批判されなければならない。,強調
0681Q,950219028-018,51,52,八七年にコンピューター犯罪が刑法に追加されたが、条文「電子計算機損壊等による業務妨害」は現代用語では,なく,、わざわざ難解法文に「翻訳」されているのである。,順接必要
0681M,950219028-018,51,52,八七年にコンピューター犯罪が刑法に追加されたが、条文「電子計算機損壊等による業務妨害」は現代用語では,なく,、わざわざ難解法文に「翻訳」されているのである。,順接必要
3341M,950219028-018,51,52,八七年にコンピューター犯罪が刑法に追加されたが、条文「電子計算機損壊等による業務妨害」は現代用語では,なく,、わざわざ難解法文に「翻訳」されているのである。,否定
0681Q,950219028-019,48,51,もし、刑法制定当時の関係者が今の状況を見たら「まだわれわれの法文が生きていたのか」と驚くのでは,なかろう,なかろうか。,順接必要
0681M,950219028-019,48,51,もし、刑法制定当時の関係者が今の状況を見たら「まだわれわれの法文が生きていたのか」と驚くのでは,なかろう,なかろうか。,順接必要
3341M,950219028-019,48,51,もし、刑法制定当時の関係者が今の状況を見たら「まだわれわれの法文が生きていたのか」と驚くのでは,なかろう,なかろうか。,否定
1211D,950219028-020,7,9,遅すぎた改正,という,べきである。,同格
1212M,950219028-020,7,9,遅すぎた改正,という,べきである。,伝聞
1071Q,950219028-024,22,24,「同種の刑は、長期の長いもの又は多額の多い,ものを,重い刑とし……」といった奇妙な表現が残っている。,想外
1071M,950219028-024,22,24,「同種の刑は、長期の長いもの又は多額の多い,ものを,重い刑とし……」といった奇妙な表現が残っている。,想外
0272Q,950219028-026,2,3,だ,から,、転換が容易でなかったことは承知している。,理由
0272M,950219028-026,2,3,だ,から,、転換が容易でなかったことは承知している。,理由
0272N,950219028-026,2,3,だ,から,、転換が容易でなかったことは承知している。,理由
0681Q,950219028-026,11,13,だから、転換が容易で,なかっ,たことは承知している。,順接必要
0681M,950219028-026,11,13,だから、転換が容易で,なかっ,たことは承知している。,順接必要
2691T,950219028-026,15,17,だから、転換が容易でなかった,ことは,承知している。,強調
3341M,950219028-026,11,13,だから、転換が容易で,なかっ,たことは承知している。,否定
2431M,950220031-002,39,41,道路わき、空き地、公園などへのゴミのポイ捨てが日ごとに増えているのはどうした,ことか,。,感嘆
1071Q,950220031-006,13,14,にわか仕立ての街頭の店で,物を,売ったり、復旧・復興作業に従事する人たちの出入りが激しくなっていることとも無縁ではあるまい。,想外
1071M,950220031-006,13,14,にわか仕立ての街頭の店で,物を,売ったり、復旧・復興作業に従事する人たちの出入りが激しくなっていることとも無縁ではあるまい。,想外
3031T,950220031-024,13,14,神戸市は通常収集地域だけ,でも,、東京都や横浜市などからの応援を含め計約四百四百台の収集車と、千二百二百人の要員を動員し、回収に全力を挙げてきた。,極端例
3081T,950220031-025,55,56,だが、ゴミの集積所が臨時に増設されて立ち寄り先が多くなっているほか、交通渋滞に阻まれ、いつもの六割程度の機能,しか,発揮できない状況が続いた。,限定
0272Q,950220031-028,5,6,この際だ,から,、と排出される大型ゴミも激増している。,理由
0272M,950220031-028,5,6,この際だ,から,、と排出される大型ゴミも激増している。,理由
0272N,950220031-028,5,6,この際だ,から,、と排出される大型ゴミも激増している。,理由
0272Q,950220031-031,12,13,一方で、こういうときだ,から,こそ、ゴミをできるだけ出さない生活を考えてみる必要もあるのではないか。,理由
0272M,950220031-031,12,13,一方で、こういうときだ,から,こそ、ゴミをできるだけ出さない生活を考えてみる必要もあるのではないか。,理由
0272N,950220031-031,12,13,一方で、こういうときだ,から,こそ、ゴミをできるだけ出さない生活を考えてみる必要もあるのではないか。,理由
0681Q,950220031-031,45,46,一方で、こういうときだからこそ、ゴミをできるだけ出さない生活を考えてみる必要もあるのでは,ない,か。,順接必要
0681M,950220031-031,45,46,一方で、こういうときだからこそ、ゴミをできるだけ出さない生活を考えてみる必要もあるのでは,ない,か。,順接必要
3341M,950220031-031,45,46,一方で、こういうときだからこそ、ゴミをできるだけ出さない生活を考えてみる必要もあるのでは,ない,か。,否定
0721Q,950220032-018,35,36,歩合給が中心の賃金体系であるため、需要の減少は乗務員にしわ寄せされた,のだ,。,理由
0721M,950220032-018,35,36,歩合給が中心の賃金体系であるため、需要の減少は乗務員にしわ寄せされた,のだ,。,理由
2011M,950220032-018,35,36,歩合給が中心の賃金体系であるため、需要の減少は乗務員にしわ寄せされた,のだ,。,推量
0731Q,950220032-023,13,15,運輸省が時間短縮を進める,ために,指導したようだが、納得できない措置だ。,理由
3081T,950220032-027,17,18,これを打破するには競争原理の活用,しか,ないであろうあろう。,限定
0272Q,950221060-012,2,3,だ,から,、逆に実体賃金は開くばかりだ、とする反省に立っている。,理由
0272M,950221060-012,2,3,だ,から,、逆に実体賃金は開くばかりだ、とする反省に立っている。,理由
0272N,950221060-012,2,3,だ,から,、逆に実体賃金は開くばかりだ、とする反省に立っている。,理由
0611Q,950221060-012,19,21,だから、逆に実体賃金は開くばかりだ、,とする,反省に立っている。,順接仮定
0612Q,950221060-012,19,21,だから、逆に実体賃金は開くばかりだ、,とする,反省に立っている。,順接確定
0721Q,950221060-017,22,23,この回答をＪＣにも反映させようせようとした,ので,ある。,理由
0721M,950221060-017,22,23,この回答をＪＣにも反映させようせようとした,ので,ある。,理由
2011M,950221060-017,22,23,この回答をＪＣにも反映させようせようとした,ので,ある。,推量
0681Q,950221060-020,32,33,固定化した順列を変えさせるだけでも相当な闘争を必要とするのでは,ない,か。,順接必要
0681M,950221060-020,32,33,固定化した順列を変えさせるだけでも相当な闘争を必要とするのでは,ない,か。,順接必要
3031T,950221060-020,16,17,固定化した順列を変えさせるだけ,でも,相当な闘争を必要とするのではないか。,極端例
3341M,950221060-020,32,33,固定化した順列を変えさせるだけでも相当な闘争を必要とするのでは,ない,か。,否定
0971C,950221060-027,56,59,ここでも二七％が「すでに終身雇用制崩壊が始まった」と答え、四五・七％が「賃金、昇進を含め年功序列制は崩壊した」,と言って,いる。,逆接確定
1211D,950221060-027,56,58,ここでも二七％が「すでに終身雇用制崩壊が始まった」と答え、四五・七％が「賃金、昇進を含め年功序列制は崩壊した」,と言っ,ている。,同格
1212M,950221060-027,56,58,ここでも二七％が「すでに終身雇用制崩壊が始まった」と答え、四五・七％が「賃金、昇進を含め年功序列制は崩壊した」,と言っ,ている。,伝聞
2661T,950221061-005,15,17,日本の都市の基盤はもろかった,ことに,なる。,強調
0681Q,950221061-012,45,46,二年前の釧路沖地震で今回以上の加速度を記録したように揺れの強さは加速度だけで決まるのでは,ない,。,順接必要
0681M,950221061-012,45,46,二年前の釧路沖地震で今回以上の加速度を記録したように揺れの強さは加速度だけで決まるのでは,ない,。,順接必要
3341M,950221061-012,45,46,二年前の釧路沖地震で今回以上の加速度を記録したように揺れの強さは加速度だけで決まるのでは,ない,。,否定
0681Q,950221061-013,37,39,各種の耐震基準は改良されてはきたが、もともと科学的な根拠に基づくものでは,なかっ,たことになる。,順接必要
0681M,950221061-013,37,39,各種の耐震基準は改良されてはきたが、もともと科学的な根拠に基づくものでは,なかっ,たことになる。,順接必要
2661T,950221061-013,41,43,各種の耐震基準は改良されてはきたが、もともと科学的な根拠に基づくものではなかった,ことに,なる。,強調
3341M,950221061-013,37,39,各種の耐震基準は改良されてはきたが、もともと科学的な根拠に基づくものでは,なかっ,たことになる。,否定
1001Q,950221061-018,30,32,一般の建築物では新耐震基準になった一九八一年以降に造られた,ものの,被害は小さかったというが、例外も多い。,逆接確定
1211D,950221061-018,41,43,一般の建築物では新耐震基準になった一九八一年以降に造られたものの被害は小さかった,という,が、例外も多い。,同格
1212M,950221061-018,41,43,一般の建築物では新耐震基準になった一九八一年以降に造られたものの被害は小さかった,という,が、例外も多い。,伝聞
0771Q,950221061-019,36,38,超高層ビルの被害が目立たなかったのは直下型地震で長周期の震動が弱かった,せいで,あり、安全性が確認されたわけでは決してない。,理由
0731Q,950221061-026,22,24,原発が集中した地域もあり、国民の不安解消の,ために,徹底的に議論してほしい。,理由
0681Q,950221061-033,40,41,こんな反論もあるが、国民の生活に不可欠なものなら安全確保に費用を惜しむべきでは,ない,。,順接必要
0681M,950221061-033,40,41,こんな反論もあるが、国民の生活に不可欠なものなら安全確保に費用を惜しむべきでは,ない,。,順接必要
0811Q,950221061-033,21,24,こんな反論もあるが、国民の生活に不可欠な,ものなら,安全確保に費用を惜しむべきではない。,理由
0811M,950221061-033,21,24,こんな反論もあるが、国民の生活に不可欠な,ものなら,安全確保に費用を惜しむべきではない。,理由
3341M,950221061-033,40,41,こんな反論もあるが、国民の生活に不可欠なものなら安全確保に費用を惜しむべきでは,ない,。,否定
3061T,950222053-007,27,28,これは国民の生命・財産を守るという政治の最低限の任務,すら,放棄したに等しい。,極端例
0272Q,950222053-012,25,26,二年後に消費税率を五％に引き上げる大前提が行革だ,から,、これほど明白な公約違反もないだろうだろう。,理由
0272M,950222053-012,25,26,二年後に消費税率を五％に引き上げる大前提が行革だ,から,、これほど明白な公約違反もないだろうだろう。,理由
0272N,950222053-012,25,26,二年後に消費税率を五％に引き上げる大前提が行革だ,から,、これほど明白な公約違反もないだろうだろう。,理由
0862Q,950222053-015,61,62,過日の青森県知事選で初の新進党知事が誕生し、四月統一地方選では岩手、秋田、三重など各県で青森の再現の手応えを感じたはずな,のに,党内は一向に弾まない。,想外
0862M,950222053-015,61,62,過日の青森県知事選で初の新進党知事が誕生し、四月統一地方選では岩手、秋田、三重など各県で青森の再現の手応えを感じたはずな,のに,党内は一向に弾まない。,想外
3121T,950222053-015,60,61,過日の青森県知事選で初の新進党知事が誕生し、四月統一地方選では岩手、秋田、三重など各県で青森の再現の手応えを感じたはず,なの,に党内は一向に弾まない。,並立
0681Q,950222053-018,26,27,ならば、そのアンチテーゼを構築するのはそう困難では,ない,はずだ。,順接必要
0681M,950222053-018,26,27,ならば、そのアンチテーゼを構築するのはそう困難では,ない,はずだ。,順接必要
3341M,950222053-018,26,27,ならば、そのアンチテーゼを構築するのはそう困難では,ない,はずだ。,否定
0681Q,950222053-019,28,29,格好のお手本に小沢一郎幹事長の「普通の国」論があるでは,ない,か。,順接必要
0681M,950222053-019,28,29,格好のお手本に小沢一郎幹事長の「普通の国」論があるでは,ない,か。,順接必要
3341M,950222053-019,28,29,格好のお手本に小沢一郎幹事長の「普通の国」論があるでは,ない,か。,否定
0681Q,950222053-024,46,47,各種の世論調査で「支持政党なし」が自民党を追い抜いて“第一党”となったのはそう古いことでは,ない,が、このところ、それが常態化している。,順接必要
0681M,950222053-024,46,47,各種の世論調査で「支持政党なし」が自民党を追い抜いて“第一党”となったのはそう古いことでは,ない,が、このところ、それが常態化している。,順接必要
3341M,950222053-024,46,47,各種の世論調査で「支持政党なし」が自民党を追い抜いて“第一党”となったのはそう古いことでは,ない,が、このところ、それが常態化している。,否定
0221N,950222053-026,24,25,しかし「支持政党なし」層に食い込める至近距離に,いる,のも新進党ではないだろうだろうか。,状況
0681Q,950222053-026,33,34,しかし「支持政党なし」層に食い込める至近距離にいるのも新進党では,ない,だろうだろうか。,順接必要
0681M,950222053-026,33,34,しかし「支持政党なし」層に食い込める至近距離にいるのも新進党では,ない,だろうだろうか。,順接必要
3341M,950222053-026,33,34,しかし「支持政党なし」層に食い込める至近距離にいるのも新進党では,ない,だろうだろうか。,否定
