0731Q,950216051-033,20,20,第三は、あくまでも「生産者主導」を守る,ため,特定の量販店などに二〇％以上の取引シェアを与えない。,理由
0731N,950216051-033,20,20,第三は、あくまでも「生産者主導」を守る,ため,特定の量販店などに二〇％以上の取引シェアを与えない。,理由
0681Q,950216051-034,17,18,これらは、だれかのまねをするのでは,なく,、大平さんが独自に編み出した戦略だった。,順接必要
0681M,950216051-034,17,18,これらは、だれかのまねをするのでは,なく,、大平さんが独自に編み出した戦略だった。,順接必要
3181M,950216051-034,37,37,これらは、だれかのまねをするのではなく、大平さんが独自に編み出した戦略,だっ,た。,推量
3201M,950216051-034,29,29,これらは、だれかのまねをするのではなく、大平さんが独自,に,編み出した戦略だった。,判断
3341M,950216051-034,17,18,これらは、だれかのまねをするのでは,なく,、大平さんが独自に編み出した戦略だった。,否定
1593N,950216051-035,56,56,もう一つ成功の要因として見逃せないのは、大平さんが最初から量産によるマイタケの“価格破壊”を志向してきた,こと,だ。,名詞化
2051M,950216051-035,56,57,もう一つ成功の要因として見逃せないのは、大平さんが最初から量産によるマイタケの“価格破壊”を志向してきた,ことだ,。,推量
3181M,950216051-035,57,57,もう一つ成功の要因として見逃せないのは、大平さんが最初から量産によるマイタケの“価格破壊”を志向してきたこと,だ,。,推量
1593N,950216051-037,12,12,そこで創業者利益を稼ぐ,こと,も可能だが、大平さんはそれをとらず、値段を安くして消費の拡大を図った。,名詞化
3201M,950216051-038,17,17,「いいものを安く」は生産者のモラル,で,もあるが、同時に値段を低くすることは競争者の参入抑止にもなる。,判断
0731Q,950216051-040,6,7,その戦略の,ために,、大平さんは初めから量産体制を目指した。,理由
0731Q,950216051-040,6,6,その戦略の,ため,に、大平さんは初めから量産体制を目指した。,理由
0731N,950216051-040,6,6,その戦略の,ため,に、大平さんは初めから量産体制を目指した。,理由
3201M,950216051-041,18,18,それには、相当の設備投資資金が必要,で,ある。,判断
1212M,950216051-047,29,32,最終的には大平さんの気迫と人間性が、銀行側を動かした,ということ,だろうだろう。,伝聞
1593N,950216051-047,32,32,最終的には大平さんの気迫と人間性が、銀行側を動かしたという,こと,だろうだろう。,名詞化
1593N,950216051-048,36,36,ここに私たちは、ベンチャー企業と銀行との好ましい結び付きの一つの例を見る,こと,ができる。,名詞化
1593N,950216051-049,37,37,戦後半世紀を経て活力低下が懸念される日本経済にとって、いま非常に重要な,こと,は、大きな可能性を秘めた無名の企業を発掘して支援、育成していくことである。,名詞化
3201M,950216051-049,33,33,戦後半世紀を経て活力低下が懸念される日本経済にとって、いま非常,に,重要なことは、大きな可能性を秘めた無名の企業を発掘して支援、育成していくことである。,判断
1593N,950216051-050,30,30,いくらアイデアや技術、意欲があってもカネがなければ事業を興す,こと,はできない。,名詞化
3201M,950216051-052,31,31,多くの場合、安全性を重視するあまり順番が逆転しているのが現実,だろう,だろう。,判断
0681Q,950216051-054,21,22,判断は難しいが、バンカーたちには機械的では,ない,、人間的な洞察力と決断力が求められる。,順接必要
0681M,950216051-054,21,22,判断は難しいが、バンカーたちには機械的では,ない,、人間的な洞察力と決断力が求められる。,順接必要
3341M,950216051-054,21,22,判断は難しいが、バンカーたちには機械的では,ない,、人間的な洞察力と決断力が求められる。,否定
1593N,950216051-055,50,50,同時に米国のように、ベンチャービジネスに積極的な投資が行われるように証券市場などの制度的な改革を進める,こと,も急務だろうだろう。,名詞化
3201M,950216051-055,8,8,同時に米国のよう,に,、ベンチャービジネスに積極的な投資が行われるように証券市場などの制度的な改革を進めることも急務だろうだろう。,判断
3201M,950216051-057,24,24,何よりも起業家自身の決断と創意工夫が最大の条件,で,あることは言うまでもないが、それに加えて金融的な支援が極めて重要なのである。,判断
3181M,950217044-005,60,60,頼るべき公の機関が役立たない、一種の「無政府状態」に直面したとき、人間が尊厳を失わずにどう行動できるかを見事に示した例,だ,。,推量
3201M,950217044-005,55,55,頼るべき公の機関が役立たない、一種の「無政府状態」に直面したとき、人間が尊厳を失わずにどう行動できるかを見事,に,示した例だ。,判断
3201M,950217044-013,16,16,復興へ向かうにつれ、住民の間,で,利害関係の対立も生じよう生じよう。,判断
3201M,950217044-014,5,5,美談だけ,で,は済まない時期に入るのだ。,判断
3201M,950217044-015,26,26,被災者でもある作家の田辺聖子さんは本紙への寄稿,で,「ビルなどのモノとちがって人情や気風は倒壊も消失もしない。心があれば再建はできる」と語っている。,判断
3201M,950217044-019,25,25,被災地の「自立・相互扶助」の精神を、復興への大切,な,エネルギーに転化する計画であってほしい。,判断
3201M,950217044-020,9,9,第二は、真の意味,で,の住民参加による復興の実現である。,判断
3201M,950217044-020,23,23,第二は、真の意味での住民参加による復興の実現,で,ある。,判断
3201M,950217044-021,11,11,行政機構がまひする中,で,、今回の震災ほど、住民自身が被災地の秩序や生活を維持した例はない。,判断
3201M,950217044-027,7,7,これまで多大,な,貢献をしたボランティアの手助けも必要だ。,判断
3201M,950217044-029,42,42,第三は、町づくり町づくりの基本理念を、従来の経済的な効率本位から大きく転換することが必要,だ,。,判断
0822M,950217044-030,26,26,今回の震災は、我々が忘れかけていた多くの大切な,もの,をよみがえらせた。,当為
0823M,950217044-030,26,26,今回の震災は、我々が忘れかけていた多くの大切な,もの,をよみがえらせた。,感嘆
3201M,950217044-030,25,25,今回の震災は、我々が忘れかけていた多くの大切,な,ものをよみがえらせた。,判断
0681Q,950217044-036,29,30,その意味で被災地の今後は、単に旧に復する復旧でも再生でも,なく,、新たな価値を伴う復興であり新生であってほしい。,順接必要
0681M,950217044-036,29,30,その意味で被災地の今後は、単に旧に復する復旧でも再生でも,なく,、新たな価値を伴う復興であり新生であってほしい。,順接必要
3341M,950217044-036,29,30,その意味で被災地の今後は、単に旧に復する復旧でも再生でも,なく,、新たな価値を伴う復興であり新生であってほしい。,否定
3201M,950217045-001,39,39,破たんした東京協和、安全の両信用組合の乱脈経営の実態は、目を覆うばかり,だ,。,判断
3201M,950217045-003,18,18,国民にとって到底、納得のいかないところ,で,ある。,判断
0731Q,950217045-005,51,51,官僚や有力政治家との関係が取りざたされているだけに、真相を究明するとともに、金融システムの正常化の,ため,の政策づくりに努力してほしい。,理由
0731N,950217045-005,51,51,官僚や有力政治家との関係が取りざたされているだけに、真相を究明するとともに、金融システムの正常化の,ため,の政策づくりに努力してほしい。,理由
3201M,950217045-006,78,78,東京都と両信組の新経営陣は、前理事長などを背任罪で東京地検特捜部に近く告訴し、大型金融事件の捜査が本格化するが、国会の役割は依然として重要,で,ある。,判断
0721Q,950217045-009,45,45,しかし、真相解明に欠かせ欠かせない資料である点、さらに、一千一千万円以上の預金者は公的な資金,で,、特別な保護の恩恵を受けていることを考えると、リストの提出は妥当であろうあろう。,理由
0721M,950217045-009,45,45,しかし、真相解明に欠かせ欠かせない資料である点、さらに、一千一千万円以上の預金者は公的な資金,で,、特別な保護の恩恵を受けていることを考えると、リストの提出は妥当であろうあろう。,理由
3201M,950217045-010,10,10,さらに、リストが匿名,で,あることに不満の声が、国会内にも世論でも少なくない。,判断
0731Q,950217045-011,23,24,守秘義務の精神を尊重するとともに、なお真相解明の,ために,必要な限度において、関係者に明らかにされるべきであろうあろう。,理由
0731Q,950217045-011,23,23,守秘義務の精神を尊重するとともに、なお真相解明の,ため,に必要な限度において、関係者に明らかにされるべきであろうあろう。,理由
0731N,950217045-011,23,23,守秘義務の精神を尊重するとともに、なお真相解明の,ため,に必要な限度において、関係者に明らかにされるべきであろうあろう。,理由
3201M,950217045-011,27,27,守秘義務の精神を尊重するとともに、なお真相解明のために必要,な,限度において、関係者に明らかにされるべきであろうあろう。,判断
3201M,950217045-011,42,42,守秘義務の精神を尊重するとともに、なお真相解明のために必要な限度において、関係者に明らか,に,されるべきであろうあろう。,判断
3201M,950217045-012,8,8,これまでの報道,で,は、融資と預金との因果関係も指摘されている。,判断
0731Q,950217045-015,16,16,国会では阪神大震災の復旧の,ため,の来年度予算案と第二次補正予算案の審議が重要である。,理由
0731N,950217045-015,16,16,国会では阪神大震災の復旧の,ため,の来年度予算案と第二次補正予算案の審議が重要である。,理由
3201M,950217045-015,39,39,国会では阪神大震災の復旧のための来年度予算案と第二次補正予算案の審議が重要,で,ある。,判断
1593N,950217045-016,10,10,だから、時間がない,こと,を口実に、金融疑惑の幕引き幕引きを早めよう早めようとする動きも出てこようこよう。,名詞化
3201M,950217045-018,24,24,国会はこの問題で追及の方向を決め、時間を有効,に,使ってほしい。,判断
0721Q,950217045-019,6,6,騒いだだけ,で,終わるようでは、国政調査の名が泣く。,理由
0721M,950217045-019,6,6,騒いだだけ,で,終わるようでは、国政調査の名が泣く。,理由
3201M,950217045-019,6,6,騒いだだけ,で,終わるようでは、国政調査の名が泣く。,判断
1593N,950217045-022,41,41,司法で裁けないが、道義の欠けた政治家が明らかになれば、選挙で有権者の審判を仰ぐ,こと,になる。,名詞化
3201M,950217045-022,24,24,司法で裁けないが、道義の欠けた政治家が明らか,に,なれば、選挙で有権者の審判を仰ぐことになる。,判断
3101T,950217045-025,43,43,だから今回、両信組を倒産させなかった背景には、信用秩序を不安にする危ない金融機関が,ほか,にもあることが前提になっている。,限定
3201M,950217045-025,32,32,だから今回、両信組を倒産させなかった背景には、信用秩序を不安,に,する危ない金融機関がほかにもあることが前提になっている。,判断
3201M,950217045-028,29,29,国会の質疑には、すでにこの議論が出ているが、この点を明確,に,することが必要であろうあろう。,判断
3201M,950217045-028,36,36,国会の質疑には、すでにこの議論が出ているが、この点を明確にすることが必要,で,あろうあろう。,判断
0681Q,950218041-001,15,16,「これはブラックユーモアでは,ない,か」。,順接必要
0681M,950218041-001,15,16,「これはブラックユーモアでは,ない,か」。,順接必要
3341M,950218041-001,15,16,「これはブラックユーモアでは,ない,か」。,否定
3201M,950218041-009,32,32,現地からの報道によると、ロシア軍占領地域では略奪、暴行が日常的,に,繰り返され、残虐な拷問事件まで起こっているという。,判断
1161Q,950218041-010,19,19,大統領はそうした蛮行には目をつぶった,まま,だ。,付帯
3181M,950218041-010,20,20,大統領はそうした蛮行には目をつぶったまま,だ,。,推量
3201M,950218041-010,20,20,大統領はそうした蛮行には目をつぶったまま,だ,。,判断
1631M,950218041-013,23,23,亀裂をいやすには紛争の交渉による解決以外にない,はず,だが、大統領は政治解決には全く言及していない。,判断
0731Q,950218041-014,21,21,チェチェン進攻に対する内外の批判をかわす,ため,か、演説は経済改革の継続や民主的な国家運営をうたっている。,理由
0731N,950218041-014,21,21,チェチェン進攻に対する内外の批判をかわす,ため,か、演説は経済改革の継続や民主的な国家運営をうたっている。,理由
1081Q,950218041-016,31,32,高級外車を乗り回し、カジノで大金を費消する新富裕層は人口の一,割に,も満たず、食うや食わずの生活苦にあえぎ、葬式代にさえ事欠く貧困層との格差はあまりに大きい。,想外
0681Q,950218041-018,46,47,賃金欠配に怒った炭鉱労働者がストに立ち上がったように、「額に汗して働く者が報われる国」では,ない,から、ヤミ経済が増殖を続け、犯罪と汚職が広がる。,順接必要
0681M,950218041-018,46,47,賃金欠配に怒った炭鉱労働者がストに立ち上がったように、「額に汗して働く者が報われる国」では,ない,から、ヤミ経済が増殖を続け、犯罪と汚職が広がる。,順接必要
3181M,950218041-018,25,25,賃金欠配に怒った炭鉱労働者がストに立ち上がったよう,に,、「額に汗して働く者が報われる国」ではないから、ヤミ経済が増殖を続け、犯罪と汚職が広がる。,推量
3341M,950218041-018,46,47,賃金欠配に怒った炭鉱労働者がストに立ち上がったように、「額に汗して働く者が報われる国」では,ない,から、ヤミ経済が増殖を続け、犯罪と汚職が広がる。,否定
0681Q,950218041-020,27,28,世直しに必要なのは、強権の誇示や人気取りの空約束では,なく,、確固たる方向づけ、限られた国家資金の重点配分、地道な努力の積み重ねだ。,順接必要
0681M,950218041-020,27,28,世直しに必要なのは、強権の誇示や人気取りの空約束では,なく,、確固たる方向づけ、限られた国家資金の重点配分、地道な努力の積み重ねだ。,順接必要
3201M,950218041-020,7,7,世直しに必要,な,のは、強権の誇示や人気取りの空約束ではなく、確固たる方向づけ、限られた国家資金の重点配分、地道な努力の積み重ねだ。,判断
3201M,950218041-020,64,64,世直しに必要なのは、強権の誇示や人気取りの空約束ではなく、確固たる方向づけ、限られた国家資金の重点配分、地道な努力の積み重ね,だ,。,判断
3341M,950218041-020,27,28,世直しに必要なのは、強権の誇示や人気取りの空約束では,なく,、確固たる方向づけ、限られた国家資金の重点配分、地道な努力の積み重ねだ。,否定
0681Q,950218041-021,51,52,ところが、演説は社会保障の充実と軍需部門への補助強化をともに掲げるなど、「総花的なスローガンの列挙」でしか,ない,。,順接必要
0681M,950218041-021,51,52,ところが、演説は社会保障の充実と軍需部門への補助強化をともに掲げるなど、「総花的なスローガンの列挙」でしか,ない,。,順接必要
3341M,950218041-021,51,52,ところが、演説は社会保障の充実と軍需部門への補助強化をともに掲げるなど、「総花的なスローガンの列挙」でしか,ない,。,否定
3181M,950218041-024,59,59,クリントン米政権やドイツなど西欧は、「エリツィン政権が改革路線から後退しないことを望む」と緩やかにクギを刺しただけ,で,、対露対露支援を継続する方針だ。,推量
3201M,950218041-024,51,51,クリントン米政権やドイツなど西欧は、「エリツィン政権が改革路線から後退しないことを望む」と緩やか,に,クギを刺しただけで、対露対露支援を継続する方針だ。,判断
3201M,950218041-024,59,59,クリントン米政権やドイツなど西欧は、「エリツィン政権が改革路線から後退しないことを望む」と緩やかにクギを刺しただけ,で,、対露対露支援を継続する方針だ。,判断
0681Q,950218041-026,24,25,ロシアのメンツをいたずらに傷付けるやり方は賢明では,ない,。,順接必要
0681M,950218041-026,24,25,ロシアのメンツをいたずらに傷付けるやり方は賢明では,ない,。,順接必要
3201M,950218041-026,11,11,ロシアのメンツをいたずら,に,傷付けるやり方は賢明ではない。,判断
3341M,950218041-026,24,25,ロシアのメンツをいたずらに傷付けるやり方は賢明では,ない,。,否定
3201M,950218041-028,36,36,国際支援はロシアが安定軌道に乗り、国民生活が向上するのを応援するためのもの,で,ある。,判断
0721Q,950218042-005,18,18,それ以上に、若さあふれる真剣な試合,で,被災者を元気づけることこそが、復興への寄与になるだろうだろう。,理由
0721M,950218042-005,18,18,それ以上に、若さあふれる真剣な試合,で,被災者を元気づけることこそが、復興への寄与になるだろうだろう。,理由
3201M,950218042-005,42,42,それ以上に、若さあふれる真剣な試合で被災者を元気づけることこそが、復興への寄与になる,だろう,だろう。,判断
1593N,950218042-006,19,19,明るい気持ちを取り戻すきっかけになる,こと,を願わずにいられない。,名詞化
3201M,950218042-009,7,7,「野球どころ,じゃ,ない。被災者の心を逆なでする」と住民感情を推し量っての反対意見もあった。,判断
3201M,950218042-011,18,18,だが、白球にかける高校生のひたむき,な,青春は、これまで数多く数多くの感動のドラマを生んできた。,判断
0681Q,950218042-013,33,34,むしろ、沈みがちな心を転換させ、力づけるきっかけにもなるのでは,ない,か。,順接必要
0681M,950218042-013,33,34,むしろ、沈みがちな心を転換させ、力づけるきっかけにもなるのでは,ない,か。,順接必要
3341M,950218042-013,33,34,むしろ、沈みがちな心を転換させ、力づけるきっかけにもなるのでは,ない,か。,否定
3201M,950218042-014,16,16,与謝野馨文相は、先日の国会,で,「復興には、高校生の明るい歓声も必要だ」と述べた。,判断
1593N,950218042-019,38,38,この際、甲子園に来る選手や応援の生徒に望むのは、被災地の真っただ中で大会を開く,こと,の意味を考えてほしいということだ。,名詞化
1593N,950218042-019,53,53,この際、甲子園に来る選手や応援の生徒に望むのは、被災地の真っただ中で大会を開くことの意味を考えてほしいという,こと,だ。,名詞化
1593N,950218042-021,22,22,そんな被災現場での助け合いの息遣いに触れる,こと,で、自分には何ができるかを問う機会としてはどうだろうだろう。,名詞化
3201M,950218042-022,24,24,甲子園出場も、学校としての応援も、教育の一環,で,ある。,判断
0681Q,950218042-023,10,11,決して物見遊山では,ない,ことを改めて肝に銘じてもらいたい。,順接必要
0681M,950218042-023,10,11,決して物見遊山では,ない,ことを改めて肝に銘じてもらいたい。,順接必要
3341M,950218042-023,10,11,決して物見遊山では,ない,ことを改めて肝に銘じてもらいたい。,否定
3201M,950218042-025,17,17,その一つは球場への交通手段の問題,だっ,た。,判断
0731Q,950218042-026,19,19,「復旧作業を妨げない」が至上命題の,ため,、今回は選手や応援団の球場へのバスの乗り入れを禁止した。,理由
0731N,950218042-026,19,19,「復旧作業を妨げない」が至上命題の,ため,、今回は選手や応援団の球場へのバスの乗り入れを禁止した。,理由
3201M,950218042-028,6,6,当然の対策,だろう,だろう。,判断
3181M,950218042-029,33,33,阪神間を結ぶ道路は、生活用品や復旧資材を運ぶ貴重な幹線だから,だ,。,推量
3201M,950218042-029,33,33,阪神間を結ぶ道路は、生活用品や復旧資材を運ぶ貴重な幹線だから,だ,。,判断
1631M,950218042-031,14,14,声援と拍手だけの大会になる,はず,だ。,判断
3201M,950218042-033,13,13,「春はセンバツから」のさわやか,な,息吹を、被災者の胸に届けたい。,判断
3101T,950219027-003,6,6,残念という,ほか,ない。,限定
3201M,950219027-004,48,48,「人的人的被害に比べれば」との議論もあろうあろうが、文化財は地域文化の蓄積そのものであり、住民の誇り,で,ある。,判断
3201M,950219027-005,9,9,荒廃の回復に必要,な,「心のゆとり」でもある。,判断
3201M,950219027-009,28,28,「街のシンボルが台無しになった」との嘆きが、住民のうつろ,な,心を語る。,判断
1593N,950219027-014,21,21,神戸・阪神地区は文化の集積度の高い,こと,で知られる。,名詞化
3201M,950219027-015,27,27,意外な所に美術館があったりするのも、この地域ならでは,だ,。,判断
3201M,950219027-020,23,23,収蔵庫の調査が進めば、さらに大きな被害が明らか,に,なろうなろう。,判断
3181M,950219027-025,44,44,全国美術館会議を通じて、被災した作品の保全と応急修復を手伝おう手伝おうと呼びかけたの,だ,。,推量
0731Q,950219027-033,32,32,「我々の認識不足と準備不足を思い知らされた。横のつながりを保つ,ため,の議論も足りなかった」と、行動の推進役の学芸員は述懐した。,理由
0731N,950219027-033,32,32,「我々の認識不足と準備不足を思い知らされた。横のつながりを保つ,ため,の議論も足りなかった」と、行動の推進役の学芸員は述懐した。,理由
3201M,950219027-035,14,14,修復専門の学芸員が少ない中,で,、災害時の救援ネットワーク作りの必要性を提起した点は評価に値しよう値しよう。,判断
0721Q,950219027-038,8,8,こうした海外,で,の取り組みも、積極的に吸収していく必要がある。,理由
0721M,950219027-038,8,8,こうした海外,で,の取り組みも、積極的に吸収していく必要がある。,理由
1593N,950219028-005,16,16,全体が改正されるのは初めての,こと,であり、形式的にみれば「全面改正」といえよういえよう。,名詞化
2701T,950219028-005,15,16,全体が改正されるのは初めて,のこと,であり、形式的にみれば「全面改正」といえよういえよう。,強調
3201M,950219028-005,17,17,全体が改正されるのは初めてのこと,で,あり、形式的にみれば「全面改正」といえよういえよう。,判断
1071Q,950219028-006,31,32,実質的には漢文調の古い文体を現代文に転換するだけであり「縦の,ものを,横にしただけ」の声もある。,想外
1071M,950219028-006,31,32,実質的には漢文調の古い文体を現代文に転換するだけであり「縦の,ものを,横にしただけ」の声もある。,想外
3201M,950219028-006,25,25,実質的には漢文調の古い文体を現代文に転換するだけ,で,あり「縦のものを横にしただけ」の声もある。,判断
3201M,950219028-010,19,19,平易化案では「賭博をした者」の一言,で,ある。,判断
1181Q,950219028-011,7,7,簡単になった,うえ,、何と分かりやすいことか。,添加
1593N,950219028-017,33,33,現行憲法の施行後、五十五十年近くも片仮名交じりの難解法文が続いた,こと,は批判されなければならない。,名詞化
0681Q,950219028-018,53,54,八七年にコンピューター犯罪が刑法に追加されたが、条文「電子計算機損壊等による業務妨害」は現代用語では,なく,、わざわざ難解法文に「翻訳」されているのである。,順接必要
0681M,950219028-018,53,54,八七年にコンピューター犯罪が刑法に追加されたが、条文「電子計算機損壊等による業務妨害」は現代用語では,なく,、わざわざ難解法文に「翻訳」されているのである。,順接必要
3201M,950219028-018,51,51,八七年にコンピューター犯罪が刑法に追加されたが、条文「電子計算機損壊等による業務妨害」は現代用語,で,はなく、わざわざ難解法文に「翻訳」されているのである。,判断
3341M,950219028-018,53,54,八七年にコンピューター犯罪が刑法に追加されたが、条文「電子計算機損壊等による業務妨害」は現代用語では,なく,、わざわざ難解法文に「翻訳」されているのである。,否定
0681Q,950219028-019,48,49,もし、刑法制定当時の関係者が今の状況を見たら「まだわれわれの法文が生きていたのか」と驚くのでは,なかろう,なかろうか。,順接必要
0681M,950219028-019,48,49,もし、刑法制定当時の関係者が今の状況を見たら「まだわれわれの法文が生きていたのか」と驚くのでは,なかろう,なかろうか。,順接必要
3341M,950219028-019,48,49,もし、刑法制定当時の関係者が今の状況を見たら「まだわれわれの法文が生きていたのか」と驚くのでは,なかろう,なかろうか。,否定
1593N,950219028-022,7,7,「正すに憚る,こと,なかれ」である。,名詞化
1071Q,950219028-024,21,22,「同種の刑は、長期の長いもの又は多額の多い,ものを,重い刑とし……」といった奇妙な表現が残っている。,想外
1071M,950219028-024,21,22,「同種の刑は、長期の長いもの又は多額の多い,ものを,重い刑とし……」といった奇妙な表現が残っている。,想外
3181M,950219028-024,38,38,「同種の刑は、長期の長いもの又は多額の多いものを重い刑とし……」といった奇妙,な,表現が残っている。,推量
0681Q,950219028-026,11,12,だから、転換が容易で,なかっ,たことは承知している。,順接必要
0681M,950219028-026,11,12,だから、転換が容易で,なかっ,たことは承知している。,順接必要
1593N,950219028-026,14,14,だから、転換が容易でなかった,こと,は承知している。,名詞化
3201M,950219028-026,10,10,だから、転換が容易,で,なかったことは承知している。,判断
3341M,950219028-026,11,12,だから、転換が容易で,なかっ,たことは承知している。,否定
1593N,950219028-027,19,19,そうであっても、常に平易化を心掛ける,こと,は、人権保障の面からも必要である。,名詞化
0721Q,950219028-030,21,21,今回は、基本的に平易化に限定されたこと,で,反対論議もあまりなく、推移した。,理由
0721M,950219028-030,21,21,今回は、基本的に平易化に限定されたこと,で,反対論議もあまりなく、推移した。,理由
1593N,950219028-030,20,20,今回は、基本的に平易化に限定された,こと,で反対論議もあまりなく、推移した。,名詞化
0721Q,950219028-034,40,40,従来型の一部改正の積み上げ方式でいいのかどうか、あるいは実質的にも全面的な改正,で,臨むべきなのかを含めた論議が次のステップである。,理由
0721M,950219028-034,40,40,従来型の一部改正の積み上げ方式でいいのかどうか、あるいは実質的にも全面的な改正,で,臨むべきなのかを含めた論議が次のステップである。,理由
3201M,950219028-034,62,62,従来型の一部改正の積み上げ方式でいいのかどうか、あるいは実質的にも全面的な改正で臨むべきなのかを含めた論議が次のステップ,で,ある。,判断
1593N,950220031-002,38,38,道路わき、空き地、公園などへのゴミのポイ捨てが日ごとに増えているのはどうした,こと,か。,名詞化
1071Q,950220031-006,12,13,にわか仕立ての街頭の店で,物を,売ったり、復旧・復興作業に従事する人たちの出入りが激しくなっていることとも無縁ではあるまい。,想外
1071M,950220031-006,12,13,にわか仕立ての街頭の店で,物を,売ったり、復旧・復興作業に従事する人たちの出入りが激しくなっていることとも無縁ではあるまい。,想外
3201M,950220031-006,11,11,にわか仕立ての街頭の店,で,物を売ったり、復旧・復興作業に従事する人たちの出入りが激しくなっていることとも無縁ではあるまい。,判断
3201M,950220031-008,12,12,愛着のある生活環境をゴミ,で,汚されるのは、余計につらい。,判断
3201M,950220031-012,15,15,しかし、ポイ捨ては心掛け次第,で,一掃できる。,判断
3201M,950220031-016,46,46,避難生活者のゴミを見舞いに来た人たちに処分してもらうよう協力を呼び掛けている避難所があるほど,で,ある。,判断
1161Q,950220031-017,41,41,神戸市では一般可燃物を処理する五カ所の焼却場のうち、二カ所の機能がずっと止まった,まま,だった。,付帯
3181M,950220031-017,42,42,神戸市では一般可燃物を処理する五カ所の焼却場のうち、二カ所の機能がずっと止まったまま,だっ,た。,推量
3201M,950220031-017,42,42,神戸市では一般可燃物を処理する五カ所の焼却場のうち、二カ所の機能がずっと止まったまま,だっ,た。,判断
3201M,950220031-018,31,31,都市ガスの復旧が遅れ、冷却用の水も断水で確保できないから,で,ある。,判断
0482M,950220031-019,30,30,うち一カ所は、最近やっと動きだしたが、今回の震災は、こうした,ところ,にも重大な影響を広げている。,推量
3201M,950220031-023,9,9,こちらも能率が極端,に,落ちている。,判断
3201M,950220031-024,14,14,神戸市は通常収集地域だけ,で,も、東京都や横浜市などからの応援を含め計約四百四百台の収集車と、千二百二百人の要員を動員し、回収に全力を挙げてきた。,判断
3201M,950220031-028,4,4,この際,だ,から、と排出される大型ゴミも激増している。,判断
0681Q,950220031-031,44,45,一方で、こういうときだからこそ、ゴミをできるだけ出さない生活を考えてみる必要もあるのでは,ない,か。,順接必要
0681M,950220031-031,44,45,一方で、こういうときだからこそ、ゴミをできるだけ出さない生活を考えてみる必要もあるのでは,ない,か。,順接必要
3201M,950220031-031,3,3,一方,で,、こういうときだからこそ、ゴミをできるだけ出さない生活を考えてみる必要もあるのではないか。,判断
3201M,950220031-031,10,10,一方で、こういうとき,だ,からこそ、ゴミをできるだけ出さない生活を考えてみる必要もあるのではないか。,判断
3341M,950220031-031,44,45,一方で、こういうときだからこそ、ゴミをできるだけ出さない生活を考えてみる必要もあるのでは,ない,か。,否定
3201M,950220031-034,5,5,市場など,で,は、必ずしも店ごとにビニール袋を出さないですむ商品もあるはずである。,判断
3201M,950220031-036,17,17,事業所でも用紙類を再利用するだけ,で,、ゴミは減らせる減らせる。,判断
0731Q,950220032-002,36,36,タクシー会社から出されていた値上げ申請を半年半年間凍結していた,ため,、今月中にも結論を出す意向のようだが、私たちはこの段階で具体的な提案をしておきたい。,理由
0731N,950220032-002,36,36,タクシー会社から出されていた値上げ申請を半年半年間凍結していた,ため,、今月中にも結論を出す意向のようだが、私たちはこの段階で具体的な提案をしておきたい。,理由
3201M,950220032-002,52,52,タクシー会社から出されていた値上げ申請を半年半年間凍結していたため、今月中にも結論を出す意向のよう,だ,が、私たちはこの段階で具体的な提案をしておきたい。,判断
3201M,950220032-003,17,17,それはプライスキャップ制度の導入,で,ある。,判断
3201M,950220032-004,34,34,上限価格だけを決めておいて、それ以下であれば各タクシー会社が自由,に,決める制度である。,判断
3201M,950220032-009,11,11,なぜ、いま値上げが必要,な,のか。,判断
3201M,950220032-011,53,53,タクシーの運送原価のうち約八〇％が人件費で、運賃を上げる以外に労働条件の改善の余地がない、との主張,だ,。,判断
2951P,950220032-015,8,8,前回の値上げの,際,も理由は乗務員の労働条件の改善だった。,状況
3201M,950220032-015,24,24,前回の値上げの際も理由は乗務員の労働条件の改善,だっ,た。,判断
3181M,950220032-018,36,36,歩合給が中心の賃金体系であるため、需要の減少は乗務員にしわ寄せされたの,だ,。,推量
3181M,950220032-021,39,39,九二年といえば不況のさなかで、多くの企業がリストラクチャリングを強化したころ,だ,。,推量
3201M,950220032-021,13,13,九二年といえば不況のさなか,で,、多くの企業がリストラクチャリングを強化したころだ。,判断
3201M,950220032-021,39,39,九二年といえば不況のさなかで、多くの企業がリストラクチャリングを強化したころ,だ,。,判断
0731Q,950220032-023,13,14,運輸省が時間短縮を進める,ために,指導したようだが、納得できない措置だ。,理由
0731Q,950220032-023,13,13,運輸省が時間短縮を進める,ため,に指導したようだが、納得できない措置だ。,理由
0731N,950220032-023,13,13,運輸省が時間短縮を進める,ため,に指導したようだが、納得できない措置だ。,理由
3181M,950220032-023,21,21,運輸省が時間短縮を進めるために指導したよう,だ,が、納得できない措置だ。,推量
3201M,950220032-027,21,21,これを打破するには競争原理の活用しかない,で,あろうあろう。,判断
0721Q,950220032-030,31,31,プライスキャップ制は公共料金の値上がりに悩んでいたイギリス,で,導入された制度。,理由
0721M,950220032-030,31,31,プライスキャップ制は公共料金の値上がりに悩んでいたイギリス,で,導入された制度。,理由
3201M,950220032-031,14,14,欧米では電話料金などの分野,で,広く導入され、料金抑制の効果が評価されている。,判断
3201M,950221060-004,61,61,電力総連、全電通など公益的産業に従事する産業別組合も、スト権スト権を背景に経営側に迫る闘争方式を放棄したか、放棄の方向,だ,。,判断
