0933W,950104132-013,44,45,大分舞鶴フィフティーンはその場でうずくまり、やがて、肩を抱き合い、泣き顔で「花園」を背,にし,た。
0271D,950104134-004,5,7,関西空港,からの,交通機関の最終便は出た後で、日本航空が大阪市内など主要５ターミナルへ運ぶバス１１台を手配。
0141P,950104135-004,14,16,広島県警高速道路交通警察隊,による,と、事故当時、現場は雨が降っていた。
0141D,950104135-004,14,16,広島県警高速道路交通警察隊,による,と、事故当時、現場は雨が降っていた。
0142P,950104135-004,14,16,広島県警高速道路交通警察隊,による,と、事故当時、現場は雨が降っていた。
0142D,950104135-004,14,16,広島県警高速道路交通警察隊,による,と、事故当時、現場は雨が降っていた。
0143P,950104135-004,14,16,広島県警高速道路交通警察隊,による,と、事故当時、現場は雨が降っていた。
0143D,950104135-004,14,16,広島県警高速道路交通警察隊,による,と、事故当時、現場は雨が降っていた。
0171P,950104135-004,14,17,広島県警高速道路交通警察隊,によると,、事故当時、現場は雨が降っていた。
0171P,950104135-004,14,16,広島県警高速道路交通警察隊,による,と、事故当時、現場は雨が降っていた。
1351M,950104135-004,31,32,広島県警高速道路交通警察隊によると、事故当時、現場は雨が降っ,てい,た。
1371M,950104135-004,31,32,広島県警高速道路交通警察隊によると、事故当時、現場は雨が降っ,てい,た。
0031P,950104136-005,24,26,いったん受講すると、別の勧誘員が訪れ、「受講料,として,六万円」。
0031N,950104136-005,24,26,いったん受講すると、別の勧誘員が訪れ、「受講料,として,六万円」。
0032T,950104136-005,24,26,いったん受講すると、別の勧誘員が訪れ、「受講料,として,六万円」。
2901W,950104136-005,24,26,いったん受講すると、別の勧誘員が訪れ、「受講料,として,六万円」。
2902W,950104136-005,24,26,いったん受講すると、別の勧誘員が訪れ、「受講料,として,六万円」。
0031P,950104136-009,11,13,数カ月後、セミナー代,として,、八十八十九万六千六千円を支払い、さらに、「特別会費」として一カ月十八万円の半年分、計百八万円を請求された。
0031P,950104136-009,41,43,数カ月後、セミナー代として、八十八十九万六千六千円を支払い、さらに、「特別会費」,として,一カ月十八万円の半年分、計百八万円を請求された。
0031N,950104136-009,11,13,数カ月後、セミナー代,として,、八十八十九万六千六千円を支払い、さらに、「特別会費」として一カ月十八万円の半年分、計百八万円を請求された。
0031N,950104136-009,41,43,数カ月後、セミナー代として、八十八十九万六千六千円を支払い、さらに、「特別会費」,として,一カ月十八万円の半年分、計百八万円を請求された。
0032T,950104136-009,11,13,数カ月後、セミナー代,として,、八十八十九万六千六千円を支払い、さらに、「特別会費」として一カ月十八万円の半年分、計百八万円を請求された。
0032T,950104136-009,41,43,数カ月後、セミナー代として、八十八十九万六千六千円を支払い、さらに、「特別会費」,として,一カ月十八万円の半年分、計百八万円を請求された。
2901W,950104136-009,11,13,数カ月後、セミナー代,として,、八十八十九万六千六千円を支払い、さらに、「特別会費」として一カ月十八万円の半年分、計百八万円を請求された。
2901W,950104136-009,41,43,数カ月後、セミナー代として、八十八十九万六千六千円を支払い、さらに、「特別会費」,として,一カ月十八万円の半年分、計百八万円を請求された。
2902W,950104136-009,11,13,数カ月後、セミナー代,として,、八十八十九万六千六千円を支払い、さらに、「特別会費」として一カ月十八万円の半年分、計百八万円を請求された。
2902W,950104136-009,41,43,数カ月後、セミナー代として、八十八十九万六千六千円を支払い、さらに、「特別会費」,として,一カ月十八万円の半年分、計百八万円を請求された。
0101P,950104136-010,23,26,大阪市中小企業指導センターによると、税務講習,に関する,相談・苦情は九三年度は十件だったが、今年度は四―十二月だけで十四件と急増。
0101D,950104136-010,23,26,大阪市中小企業指導センターによると、税務講習,に関する,相談・苦情は九三年度は十件だったが、今年度は四―十二月だけで十四件と急増。
0141P,950104136-010,14,16,大阪市中小企業指導センター,による,と、税務講習に関する相談・苦情は九三年度は十件だったが、今年度は四―十二月だけで十四件と急増。
0141D,950104136-010,14,16,大阪市中小企業指導センター,による,と、税務講習に関する相談・苦情は九三年度は十件だったが、今年度は四―十二月だけで十四件と急増。
0142P,950104136-010,14,16,大阪市中小企業指導センター,による,と、税務講習に関する相談・苦情は九三年度は十件だったが、今年度は四―十二月だけで十四件と急増。
0142D,950104136-010,14,16,大阪市中小企業指導センター,による,と、税務講習に関する相談・苦情は九三年度は十件だったが、今年度は四―十二月だけで十四件と急増。
0143P,950104136-010,14,16,大阪市中小企業指導センター,による,と、税務講習に関する相談・苦情は九三年度は十件だったが、今年度は四―十二月だけで十四件と急増。
0143D,950104136-010,14,16,大阪市中小企業指導センター,による,と、税務講習に関する相談・苦情は九三年度は十件だったが、今年度は四―十二月だけで十四件と急増。
0171P,950104136-010,14,17,大阪市中小企業指導センター,によると,、税務講習に関する相談・苦情は九三年度は十件だったが、今年度は四―十二月だけで十四件と急増。
0171P,950104136-010,14,16,大阪市中小企業指導センター,による,と、税務講習に関する相談・苦情は九三年度は十件だったが、今年度は四―十二月だけで十四件と急増。
0271D,950104136-012,15,17,払い込みの請求や、顧客の企業,からの,問い合わせの際には、別の担当者が対応し、請求を繰り返していた。
1351M,950104136-012,45,46,払い込みの請求や、顧客の企業からの問い合わせの際には、別の担当者が対応し、請求を繰り返し,てい,た。
1371M,950104136-012,45,46,払い込みの請求や、顧客の企業からの問い合わせの際には、別の担当者が対応し、請求を繰り返し,てい,た。
2861W,950104136-012,25,26,払い込みの請求や、顧客の企業からの問い合わせの際,には,、別の担当者が対応し、請求を繰り返していた。
2951P,950104136-012,24,25,払い込みの請求や、顧客の企業からの問い合わせの,際に,は、別の担当者が対応し、請求を繰り返していた。
0031P,950104136-014,37,39,訪問販売法は一〇条一項で、事業所の「営業のため」の売買契約は法の適用除外,として,おり、これに目をつけた強引な営業とみられる。
0031N,950104136-014,37,39,訪問販売法は一〇条一項で、事業所の「営業のため」の売買契約は法の適用除外,として,おり、これに目をつけた強引な営業とみられる。
0032T,950104136-014,37,39,訪問販売法は一〇条一項で、事業所の「営業のため」の売買契約は法の適用除外,として,おり、これに目をつけた強引な営業とみられる。
1351M,950104136-014,39,41,訪問販売法は一〇条一項で、事業所の「営業のため」の売買契約は法の適用除外とし,ており,、これに目をつけた強引な営業とみられる。
1371M,950104136-014,39,41,訪問販売法は一〇条一項で、事業所の「営業のため」の売買契約は法の適用除外とし,ており,、これに目をつけた強引な営業とみられる。
2901W,950104136-014,37,39,訪問販売法は一〇条一項で、事業所の「営業のため」の売買契約は法の適用除外,として,おり、これに目をつけた強引な営業とみられる。
2902W,950104136-014,37,39,訪問販売法は一〇条一項で、事業所の「営業のため」の売買契約は法の適用除外,として,おり、これに目をつけた強引な営業とみられる。
0141P,950104137-002,11,13,９３年度の天下り白書,によれ,ば、天下りした課長級以上の官僚は２０７人。
0141D,950104137-002,11,13,９３年度の天下り白書,によれ,ば、天下りした課長級以上の官僚は２０７人。
0142P,950104137-002,11,13,９３年度の天下り白書,によれ,ば、天下りした課長級以上の官僚は２０７人。
0142D,950104137-002,11,13,９３年度の天下り白書,によれ,ば、天下りした課長級以上の官僚は２０７人。
0143P,950104137-002,11,13,９３年度の天下り白書,によれ,ば、天下りした課長級以上の官僚は２０７人。
0143D,950104137-002,11,13,９３年度の天下り白書,によれ,ば、天下りした課長級以上の官僚は２０７人。
0171P,950104137-002,11,14,９３年度の天下り白書,によれば,、天下りした課長級以上の官僚は２０７人。
0171P,950104137-002,11,13,９３年度の天下り白書,によれ,ば、天下りした課長級以上の官僚は２０７人。
1221D,950104141-002,41,42,ロシア南部チェチェン共和国の首都グロズヌイでは三日、ロシア軍とドゥダエフ政権部隊,との,戦闘が続いているが、大統領官邸など中心部は依然としてドゥダエフ政権の支配下にあり、ロシア軍は予想外の苦戦を強いられている模様だ。
1221D,950104141-003,53,54,ロシア政府は一日一日、首都制圧と発表したが、その後も市内では激戦がなお続き、ロシア側に数百数百人の死傷者,との,情報もある。
0141P,950104141-004,15,17,三日のインタファクス通信など,による,と、激戦は特に大統領官邸から北西一・五キロ、北五キロの二地点で発生。
0141D,950104141-004,15,17,三日のインタファクス通信など,による,と、激戦は特に大統領官邸から北西一・五キロ、北五キロの二地点で発生。
0142P,950104141-004,15,17,三日のインタファクス通信など,による,と、激戦は特に大統領官邸から北西一・五キロ、北五キロの二地点で発生。
0142D,950104141-004,15,17,三日のインタファクス通信など,による,と、激戦は特に大統領官邸から北西一・五キロ、北五キロの二地点で発生。
0143P,950104141-004,15,17,三日のインタファクス通信など,による,と、激戦は特に大統領官邸から北西一・五キロ、北五キロの二地点で発生。
0143D,950104141-004,15,17,三日のインタファクス通信など,による,と、激戦は特に大統領官邸から北西一・五キロ、北五キロの二地点で発生。
0171P,950104141-004,15,18,三日のインタファクス通信など,によると,、激戦は特に大統領官邸から北西一・五キロ、北五キロの二地点で発生。
0171P,950104141-004,15,17,三日のインタファクス通信など,による,と、激戦は特に大統領官邸から北西一・五キロ、北五キロの二地点で発生。
1211D,950104141-005,21,23,官邸周辺地域はチェチェン側が死守している,という,。
1212M,950104141-005,21,23,官邸周辺地域はチェチェン側が死守している,という,。
1351M,950104141-005,18,20,官邸周辺地域はチェチェン側が死守し,ている,という。
1371M,950104141-005,18,20,官邸周辺地域はチェチェン側が死守し,ている,という。
2101M,950104141-005,21,23,官邸周辺地域はチェチェン側が死守している,という,。
0271D,950104141-006,12,14,三日夜に放映された現地,からの,テレビ映像でも、官邸付近で黒焦げになったロシア兵の遺体や地下ごうに収容されたとみられるロシア兵捕虜のやつれきった姿を映し出し、ロシア側の敗北を強烈に印象づけた。
3031T,950104141-006,20,21,三日夜に放映された現地からのテレビ映像,でも,、官邸付近で黒焦げになったロシア兵の遺体や地下ごうに収容されたとみられるロシア兵捕虜のやつれきった姿を映し出し、ロシア側の敗北を強烈に印象づけた。
2881W,950104141-007,27,29,また、ロシアの独立テレビは同日夜、チェチェン側の捕虜,となっ,たロシア兵数人の姿を放映した。
1351M,950104141-008,26,27,いずれも十九歳前後の若者で、質問に答える気力も残っ,てい,ない。
1371M,950104141-008,26,27,いずれも十九歳前後の若者で、質問に答える気力も残っ,てい,ない。
0611Q,950104141-009,60,62,官邸付近の建物の窓からチェチェン国旗を振るドゥダエフ政権部隊兵士の姿を映し出し、「首都主要部はロシア側の支配下にある」,とする,ロシア政府の発表を覆す形となった。
0612Q,950104141-009,60,62,官邸付近の建物の窓からチェチェン国旗を振るドゥダエフ政権部隊兵士の姿を映し出し、「首都主要部はロシア側の支配下にある」,とする,ロシア政府の発表を覆す形となった。
2881W,950104141-009,75,77,官邸付近の建物の窓からチェチェン国旗を振るドゥダエフ政権部隊兵士の姿を映し出し、「首都主要部はロシア側の支配下にある」とするロシア政府の発表を覆す形,となっ,た。
2881W,950104141-010,32,34,九階建ての大統領官邸から煙が上がる模様や、ロシア軍の空爆で廃虚,となっ,た建物から銃撃するチェチェン側兵士の姿も放映した。
0611Q,950104141-011,59,60,こうした中、隣接するイングーシ共和国のアウシェフ大統領は三日夜、ロシア軍が同共和国の村を空爆し、四人の市民が死亡した,とし,て、「隣接共和国を紛争に巻き込もう巻き込もうとする企て」とこれまでにない強い調子でロシア側を非難した。
0612Q,950104141-011,59,60,こうした中、隣接するイングーシ共和国のアウシェフ大統領は三日夜、ロシア軍が同共和国の村を空爆し、四人の市民が死亡した,とし,て、「隣接共和国を紛争に巻き込もう巻き込もうとする企て」とこれまでにない強い調子でロシア側を非難した。
1881M,950104141-011,83,85,こうした中、隣接するイングーシ共和国のアウシェフ大統領は三日夜、ロシア軍が同共和国の村を空爆し、四人の市民が死亡したとして、「隣接共和国を紛争に巻き込もう巻き込もう,とする,企て」とこれまでにない強い調子でロシア側を非難した。
1351M,950104141-012,97,99,モスクワでは、急進改革派のガイダル元第一副首相が記者会見し、ロシアの軍事進攻を「軍事的な破局」と改めて非難したほか、兵士の母親の組織が反戦デモを展開するなど、エリツィン政権非難の声が一層高まっ,ている,。
1371M,950104141-012,97,99,モスクワでは、急進改革派のガイダル元第一副首相が記者会見し、ロシアの軍事進攻を「軍事的な破局」と改めて非難したほか、兵士の母親の組織が反戦デモを展開するなど、エリツィン政権非難の声が一層高まっ,ている,。
0201P,950104142-001,29,32,秋篠宮ご夫妻の二女の名前が「佳子」と決まり、一般のお七夜,に当たる,四日午前、皇居・宮内庁病院で「命名の儀」が行われた。
0201D,950104142-001,29,32,秋篠宮ご夫妻の二女の名前が「佳子」と決まり、一般のお七夜,に当たる,四日午前、皇居・宮内庁病院で「命名の儀」が行われた。
1211D,950104142-004,45,47,ご夫妻は「人の気持ちを理解し、素直で思いやりがある女の子に育ってほしい」と願って命名した,という,。
1212M,950104142-004,45,47,ご夫妻は「人の気持ちを理解し、素直で思いやりがある女の子に育ってほしい」と願って命名した,という,。
2161M,950104142-004,32,35,ご夫妻は「人の気持ちを理解し、素直で思いやりがある女の子に育っ,てほしい,」と願って命名したという。
0201P,950104142-007,29,32,佳子さまの名前は六日にも官報に掲載され、その後皇族の戸籍,に当たる,「皇統譜」に登録される。
0201D,950104142-007,29,32,佳子さまの名前は六日にも官報に掲載され、その後皇族の戸籍,に当たる,「皇統譜」に登録される。
0141P,950104144-001,10,12,村山富市首相は風邪,による,発熱のため、四日予定していた三重県伊勢市での伊勢神宮参拝を取りやめた。
0141D,950104144-001,10,12,村山富市首相は風邪,による,発熱のため、四日予定していた三重県伊勢市での伊勢神宮参拝を取りやめた。
0142P,950104144-001,10,12,村山富市首相は風邪,による,発熱のため、四日予定していた三重県伊勢市での伊勢神宮参拝を取りやめた。
0142D,950104144-001,10,12,村山富市首相は風邪,による,発熱のため、四日予定していた三重県伊勢市での伊勢神宮参拝を取りやめた。
0143P,950104144-001,10,12,村山富市首相は風邪,による,発熱のため、四日予定していた三重県伊勢市での伊勢神宮参拝を取りやめた。
0143D,950104144-001,10,12,村山富市首相は風邪,による,発熱のため、四日予定していた三重県伊勢市での伊勢神宮参拝を取りやめた。
0171P,950104144-001,10,12,村山富市首相は風邪,による,発熱のため、四日予定していた三重県伊勢市での伊勢神宮参拝を取りやめた。
0341D,950104144-001,33,34,村山富市首相は風邪による発熱のため、四日予定していた三重県伊勢市,での,伊勢神宮参拝を取りやめた。
0342D,950104144-001,33,34,村山富市首相は風邪による発熱のため、四日予定していた三重県伊勢市,での,伊勢神宮参拝を取りやめた。
0343D,950104144-001,33,34,村山富市首相は風邪による発熱のため、四日予定していた三重県伊勢市,での,伊勢神宮参拝を取りやめた。
0344D,950104144-001,33,34,村山富市首相は風邪による発熱のため、四日予定していた三重県伊勢市,での,伊勢神宮参拝を取りやめた。
1351M,950104144-001,24,25,村山富市首相は風邪による発熱のため、四日予定し,てい,た三重県伊勢市での伊勢神宮参拝を取りやめた。
1371M,950104144-001,24,25,村山富市首相は風邪による発熱のため、四日予定し,てい,た三重県伊勢市での伊勢神宮参拝を取りやめた。
0141P,950104144-002,6,8,首相秘書官,による,と、首相は微熱が続き、四日朝、三七度を超す熱がぶり返したため、医師と相談のうえ参拝を中止した。
0141D,950104144-002,6,8,首相秘書官,による,と、首相は微熱が続き、四日朝、三七度を超す熱がぶり返したため、医師と相談のうえ参拝を中止した。
0142P,950104144-002,6,8,首相秘書官,による,と、首相は微熱が続き、四日朝、三七度を超す熱がぶり返したため、医師と相談のうえ参拝を中止した。
0142D,950104144-002,6,8,首相秘書官,による,と、首相は微熱が続き、四日朝、三七度を超す熱がぶり返したため、医師と相談のうえ参拝を中止した。
0143P,950104144-002,6,8,首相秘書官,による,と、首相は微熱が続き、四日朝、三七度を超す熱がぶり返したため、医師と相談のうえ参拝を中止した。
0143D,950104144-002,6,8,首相秘書官,による,と、首相は微熱が続き、四日朝、三七度を超す熱がぶり返したため、医師と相談のうえ参拝を中止した。
0171P,950104144-002,6,9,首相秘書官,によると,、首相は微熱が続き、四日朝、三七度を超す熱がぶり返したため、医師と相談のうえ参拝を中止した。
0171P,950104144-002,6,8,首相秘書官,による,と、首相は微熱が続き、四日朝、三七度を超す熱がぶり返したため、医師と相談のうえ参拝を中止した。
0031P,950104144-003,10,12,伊勢参拝は首相代理,として,河野洋平副総理・外相が行ったが、内閣報道室によると、首相の伊勢神宮参拝中止は一九七四年の田中角栄首相以来。
0031N,950104144-003,10,12,伊勢参拝は首相代理,として,河野洋平副総理・外相が行ったが、内閣報道室によると、首相の伊勢神宮参拝中止は一九七四年の田中角栄首相以来。
0032T,950104144-003,10,12,伊勢参拝は首相代理,として,河野洋平副総理・外相が行ったが、内閣報道室によると、首相の伊勢神宮参拝中止は一九七四年の田中角栄首相以来。
0141P,950104144-003,34,36,伊勢参拝は首相代理として河野洋平副総理・外相が行ったが、内閣報道室,による,と、首相の伊勢神宮参拝中止は一九七四年の田中角栄首相以来。
0141D,950104144-003,34,36,伊勢参拝は首相代理として河野洋平副総理・外相が行ったが、内閣報道室,による,と、首相の伊勢神宮参拝中止は一九七四年の田中角栄首相以来。
0142P,950104144-003,34,36,伊勢参拝は首相代理として河野洋平副総理・外相が行ったが、内閣報道室,による,と、首相の伊勢神宮参拝中止は一九七四年の田中角栄首相以来。
0142D,950104144-003,34,36,伊勢参拝は首相代理として河野洋平副総理・外相が行ったが、内閣報道室,による,と、首相の伊勢神宮参拝中止は一九七四年の田中角栄首相以来。
0143P,950104144-003,34,36,伊勢参拝は首相代理として河野洋平副総理・外相が行ったが、内閣報道室,による,と、首相の伊勢神宮参拝中止は一九七四年の田中角栄首相以来。
0143D,950104144-003,34,36,伊勢参拝は首相代理として河野洋平副総理・外相が行ったが、内閣報道室,による,と、首相の伊勢神宮参拝中止は一九七四年の田中角栄首相以来。
0171P,950104144-003,34,37,伊勢参拝は首相代理として河野洋平副総理・外相が行ったが、内閣報道室,によると,、首相の伊勢神宮参拝中止は一九七四年の田中角栄首相以来。
0171P,950104144-003,34,36,伊勢参拝は首相代理として河野洋平副総理・外相が行ったが、内閣報道室,による,と、首相の伊勢神宮参拝中止は一九七四年の田中角栄首相以来。
2901W,950104144-003,10,12,伊勢参拝は首相代理,として,河野洋平副総理・外相が行ったが、内閣報道室によると、首相の伊勢神宮参拝中止は一九七四年の田中角栄首相以来。
2902W,950104144-003,10,12,伊勢参拝は首相代理,として,河野洋平副総理・外相が行ったが、内閣報道室によると、首相の伊勢神宮参拝中止は一九七四年の田中角栄首相以来。
0341D,950104144-005,9,10,一日一日には皇居,での,新年祝賀の儀と首相公邸での新年会に出席した後、神奈川県箱根町箱根町で静養した。
0341D,950104144-005,22,23,一日一日には皇居での新年祝賀の儀と首相公邸,での,新年会に出席した後、神奈川県箱根町箱根町で静養した。
0342D,950104144-005,9,10,一日一日には皇居,での,新年祝賀の儀と首相公邸での新年会に出席した後、神奈川県箱根町箱根町で静養した。
0342D,950104144-005,22,23,一日一日には皇居での新年祝賀の儀と首相公邸,での,新年会に出席した後、神奈川県箱根町箱根町で静養した。
0343D,950104144-005,9,10,一日一日には皇居,での,新年祝賀の儀と首相公邸での新年会に出席した後、神奈川県箱根町箱根町で静養した。
0343D,950104144-005,22,23,一日一日には皇居での新年祝賀の儀と首相公邸,での,新年会に出席した後、神奈川県箱根町箱根町で静養した。
0344D,950104144-005,9,10,一日一日には皇居,での,新年祝賀の儀と首相公邸での新年会に出席した後、神奈川県箱根町箱根町で静養した。
0344D,950104144-005,22,23,一日一日には皇居での新年祝賀の儀と首相公邸,での,新年会に出席した後、神奈川県箱根町箱根町で静養した。
2861W,950104144-005,5,6,一日一日,には,皇居での新年祝賀の儀と首相公邸での新年会に出席した後、神奈川県箱根町箱根町で静養した。
1351M,950104144-006,10,11,しかし、二日予定し,てい,た箱根駅伝観戦を風邪のため取りやめて三日、東京に戻り、主治医の診察を受けるなどしていた。
1351M,950104144-006,52,53,しかし、二日予定していた箱根駅伝観戦を風邪のため取りやめて三日、東京に戻り、主治医の診察を受けるなどし,てい,た。
1371M,950104144-006,10,11,しかし、二日予定し,てい,た箱根駅伝観戦を風邪のため取りやめて三日、東京に戻り、主治医の診察を受けるなどしていた。
1371M,950104144-006,52,53,しかし、二日予定していた箱根駅伝観戦を風邪のため取りやめて三日、東京に戻り、主治医の診察を受けるなどし,てい,た。
0091P,950104146-002,67,70,米政府は三日、クリストファー国務長官が今月中旬をめどにコズイレフ・ロシア外相と会談し、チェチェン紛争への対応を含めた米露米露関係全般,について,協議することを明らかにした。
0091N,950104146-002,67,70,米政府は三日、クリストファー国務長官が今月中旬をめどにコズイレフ・ロシア外相と会談し、チェチェン紛争への対応を含めた米露米露関係全般,について,協議することを明らかにした。
0092P,950104146-002,67,70,米政府は三日、クリストファー国務長官が今月中旬をめどにコズイレフ・ロシア外相と会談し、チェチェン紛争への対応を含めた米露米露関係全般,について,協議することを明らかにした。
0031P,950104146-004,52,54,米政府はチェチェン紛争拡大に再三懸念を表明している半面、独立要求そのものについては「ロシアの内政問題」,として,不介入を貫いており、外相会談ではエリツィン政権との全般的関係を良好に保つことを最優先する姿勢を示すものと受け止められている。
0031N,950104146-004,52,54,米政府はチェチェン紛争拡大に再三懸念を表明している半面、独立要求そのものについては「ロシアの内政問題」,として,不介入を貫いており、外相会談ではエリツィン政権との全般的関係を良好に保つことを最優先する姿勢を示すものと受け止められている。
0032T,950104146-004,52,54,米政府はチェチェン紛争拡大に再三懸念を表明している半面、独立要求そのものについては「ロシアの内政問題」,として,不介入を貫いており、外相会談ではエリツィン政権との全般的関係を良好に保つことを最優先する姿勢を示すものと受け止められている。
0091P,950104146-004,37,40,米政府はチェチェン紛争拡大に再三懸念を表明している半面、独立要求そのもの,について,は「ロシアの内政問題」として不介入を貫いており、外相会談ではエリツィン政権との全般的関係を良好に保つことを最優先する姿勢を示すものと受け止められている。
0091N,950104146-004,37,40,米政府はチェチェン紛争拡大に再三懸念を表明している半面、独立要求そのもの,について,は「ロシアの内政問題」として不介入を貫いており、外相会談ではエリツィン政権との全般的関係を良好に保つことを最優先する姿勢を示すものと受け止められている。
0092P,950104146-004,37,40,米政府はチェチェン紛争拡大に再三懸念を表明している半面、独立要求そのもの,について,は「ロシアの内政問題」として不介入を貫いており、外相会談ではエリツィン政権との全般的関係を良好に保つことを最優先する姿勢を示すものと受け止められている。
1221D,950104146-004,78,79,米政府はチェチェン紛争拡大に再三懸念を表明している半面、独立要求そのものについては「ロシアの内政問題」として不介入を貫いており、外相会談ではエリツィン政権,との,全般的関係を良好に保つことを最優先する姿勢を示すものと受け止められている。
1351M,950104146-004,23,25,米政府はチェチェン紛争拡大に再三懸念を表明し,ている,半面、独立要求そのものについては「ロシアの内政問題」として不介入を貫いており、外相会談ではエリツィン政権との全般的関係を良好に保つことを最優先する姿勢を示すものと受け止められている。
1371M,950104146-004,23,25,米政府はチェチェン紛争拡大に再三懸念を表明し,ている,半面、独立要求そのものについては「ロシアの内政問題」として不介入を貫いており、外相会談ではエリツィン政権との全般的関係を良好に保つことを最優先する姿勢を示すものと受け止められている。
2901W,950104146-004,52,54,米政府はチェチェン紛争拡大に再三懸念を表明している半面、独立要求そのものについては「ロシアの内政問題」,として,不介入を貫いており、外相会談ではエリツィン政権との全般的関係を良好に保つことを最優先する姿勢を示すものと受け止められている。
2902W,950104146-004,52,54,米政府はチェチェン紛争拡大に再三懸念を表明している半面、独立要求そのものについては「ロシアの内政問題」,として,不介入を貫いており、外相会談ではエリツィン政権との全般的関係を良好に保つことを最優先する姿勢を示すものと受け止められている。
1351M,950104147-003,15,17,「投機筋がドル買いで勝負に出,ている,」とみられ、当面はドル高で推移しそうだ。
1371M,950104147-003,15,17,「投機筋がドル買いで勝負に出,ている,」とみられ、当面はドル高で推移しそうだ。
0091P,950104148-001,30,33,石原信雄官房副長官は四日午前、首相官邸で記者団に首相の体調,について,説明、今月十日からの首相訪米は予定通り行う考えを示した。
0091N,950104148-001,30,33,石原信雄官房副長官は四日午前、首相官邸で記者団に首相の体調,について,説明、今月十日からの首相訪米は予定通り行う考えを示した。
0092P,950104148-001,30,33,石原信雄官房副長官は四日午前、首相官邸で記者団に首相の体調,について,説明、今月十日からの首相訪米は予定通り行う考えを示した。
0271D,950104148-001,41,43,石原信雄官房副長官は四日午前、首相官邸で記者団に首相の体調について説明、今月十日,からの,首相訪米は予定通り行う考えを示した。
0091P,950104148-002,16,19,石原氏は首相の伊勢参拝取りやめ,について,「あくまで大事を取った。首相は今朝、点滴を受けて休んでいる。五日に予定している会合に出席するかはその時の体調次第。体調を整えることに専念する」と述べた。
0091N,950104148-002,16,19,石原氏は首相の伊勢参拝取りやめ,について,「あくまで大事を取った。首相は今朝、点滴を受けて休んでいる。五日に予定している会合に出席するかはその時の体調次第。体調を整えることに専念する」と述べた。
0092P,950104148-002,16,19,石原氏は首相の伊勢参拝取りやめ,について,「あくまで大事を取った。首相は今朝、点滴を受けて休んでいる。五日に予定している会合に出席するかはその時の体調次第。体調を整えることに専念する」と述べた。
1351M,950104148-002,56,58,石原氏は首相の伊勢参拝取りやめについて「あくまで大事を取った。首相は今朝、点滴を受けて休んでいる。五日に予定し,ている,会合に出席するかはその時の体調次第。体調を整えることに専念する」と述べた。
1371M,950104148-002,56,58,石原氏は首相の伊勢参拝取りやめについて「あくまで大事を取った。首相は今朝、点滴を受けて休んでいる。五日に予定し,ている,会合に出席するかはその時の体調次第。体調を整えることに専念する」と述べた。
0141P,950104151-004,9,11,寒くなく、雪解け,による,汚れの心配もないからだ。
0141D,950104151-004,9,11,寒くなく、雪解け,による,汚れの心配もないからだ。
0142P,950104151-004,9,11,寒くなく、雪解け,による,汚れの心配もないからだ。
0142D,950104151-004,9,11,寒くなく、雪解け,による,汚れの心配もないからだ。
0143P,950104151-004,9,11,寒くなく、雪解け,による,汚れの心配もないからだ。
0143D,950104151-004,9,11,寒くなく、雪解け,による,汚れの心配もないからだ。
0171P,950104151-004,9,11,寒くなく、雪解け,による,汚れの心配もないからだ。
1351M,950104151-006,19,20,それはテレビアナウンサーの表情に表れ,てい,た。
1371M,950104151-006,19,20,それはテレビアナウンサーの表情に表れ,てい,た。
1351M,950104151-011,6,8,国内で起き,ている,新年のもう一つの現実だ。
1371M,950104151-011,6,8,国内で起き,ている,新年のもう一つの現実だ。
0141P,950104151-014,30,33,これまで何度も見た記録フィルムを中心に構成されたもので、例,によって,赤軍の勇敢な戦いぶりの繰り返しに終わっている。
0141P,950104151-014,30,32,これまで何度も見た記録フィルムを中心に構成されたもので、例,によっ,て赤軍の勇敢な戦いぶりの繰り返しに終わっている。
0141D,950104151-014,30,32,これまで何度も見た記録フィルムを中心に構成されたもので、例,によっ,て赤軍の勇敢な戦いぶりの繰り返しに終わっている。
0141N,950104151-014,30,33,これまで何度も見た記録フィルムを中心に構成されたもので、例,によって,赤軍の勇敢な戦いぶりの繰り返しに終わっている。
0142P,950104151-014,30,33,これまで何度も見た記録フィルムを中心に構成されたもので、例,によって,赤軍の勇敢な戦いぶりの繰り返しに終わっている。
0142P,950104151-014,30,32,これまで何度も見た記録フィルムを中心に構成されたもので、例,によっ,て赤軍の勇敢な戦いぶりの繰り返しに終わっている。
0142D,950104151-014,30,32,これまで何度も見た記録フィルムを中心に構成されたもので、例,によっ,て赤軍の勇敢な戦いぶりの繰り返しに終わっている。
0142N,950104151-014,30,33,これまで何度も見た記録フィルムを中心に構成されたもので、例,によって,赤軍の勇敢な戦いぶりの繰り返しに終わっている。
0143P,950104151-014,30,33,これまで何度も見た記録フィルムを中心に構成されたもので、例,によって,赤軍の勇敢な戦いぶりの繰り返しに終わっている。
0143P,950104151-014,30,32,これまで何度も見た記録フィルムを中心に構成されたもので、例,によっ,て赤軍の勇敢な戦いぶりの繰り返しに終わっている。
0143D,950104151-014,30,32,これまで何度も見た記録フィルムを中心に構成されたもので、例,によっ,て赤軍の勇敢な戦いぶりの繰り返しに終わっている。
0171P,950104151-014,30,32,これまで何度も見た記録フィルムを中心に構成されたもので、例,によっ,て赤軍の勇敢な戦いぶりの繰り返しに終わっている。
