['0031P']	950104211-012	20	22	また、英国で博士号を得た初の韓国人学者	として	国際的にも知られる。
['0721Q']	950107043-002	37	38	ベルルスコーニ首相が昨年末、内閣総辞職を表明したとき、だれもがそう思った	ので	はないか。
['0271D']	950103004-002	14	16	空には破壊された石油精製所	からの	黒煙が漂う＝ロイター
['2051M']	950222054-032	46	48	各種の公共施設を再建する時、その一隅を割いたり、学校の空き教室利用を認めるのは、そう難しい	ことで	も、費用のかかることでもない。
['2371M']	950101162-011	12	17	一年前に中国側から訪れ	たことがあっ	た辺境の街は、外資系ホテル、レストランが急増。
['1221D']	950103005-004	23	24	二日には同部隊の反撃によりロシア軍が敗走した	との	情報もある。
['1221D']	950101053-003	14	15	その大きな理由は台湾が中国	との	直行便運航を認めておらず、年間百数十数十万人もの台湾人が香港経由で中国に渡るからだ。
['0331D']	950101053-003	51	53	その大きな理由は台湾が中国との直行便運航を認めておらず、年間百数十数十万人もの台湾人が香港経由で中国	に渡る	からだ。
['1212M']	950217045-024	58	60	つまり、金融当局は今回、信用秩序の維持と安定を重視して、だれが借りよう借りようと、だれが預けよう預けようと関係ない	という	態度を取っている。
['2661T']	950115037-023	26	28	教師が生徒の楽しみを奪い、結果として生命まで奪った	ことに	なる。
['0032T']	950115037-023	16	18	教師が生徒の楽しみを奪い、結果	として	生命まで奪ったことになる。
['0862Q']	950117042-024	4	5	それな	のに	、なお国民の支持率が上がらないのはなぜか。
['0032T']	950219027-032	36	38	しかし、応急修復作業に立ち会う職員も割けないのは、豊かな文化を誇る都市	として	は寂しすぎる。
['1212M']	950223050-054	23	25	ロ事件の捜査においてすら、軍用機疑惑が未解明	と言わ	れた。
['0101D']	950228057-014	66	69	もともと中国が提案したやり方だが、マレーシアのように賛成する国も徐々に増え、インドネシアの主催で九〇年以来毎年開かれている南沙問題	に関する	非公式国際協議でも取り上げられている。
['0933W']	950104216-006	71	73	支部によると、いじめは子どもの権利条約の第一六条「プライバシー、通信、名誉の保護」▽第二九条の「教育は人権の尊重を発展させること」などを目的	にする	▽第三七条「死刑・拷問、残虐な扱いの禁止」――などに触れる可能性が大きい。
['1221D']	950110041-021	43	44	地方制度調査会などは同制度の原則廃止を求めたが、大綱方針では「制度について検討する」	との	表現にとどまった。
['0871Q']	950221060-011	12	13	同じ賃上げ率を獲得でき	ても	、大手と中小では賃金ベースが違う。
['1321M']	950101159-006	29	31	小舟の農夫、木陰で遊ぶ子供たちが手を振ってあいさつを求め	てくる	。
['0711Q']	950101069-014	18	21	散文の根っこを掘りかえし掘りかえし	てみたら	、水分がたっぷりあった、ということだと思う。
['0711Q']	950101069-014	18	19	散文の根っこを掘りかえし掘りかえし	てみ	たら、水分がたっぷりあった、ということだと思う。
['0091N']	950112044-006	13	16	会社役員とこの三人の殺害	について	関与を認める供述が一部容疑者から出ているとも伝えられる。
['0201D']	950104002-011	46	49	しかし現地からのテレビ映像では、官邸はじめ中心部は依然としてドゥダエフ政権部隊の兵士が警戒	に当たっ	ており、ロシア側発表と食い違いを見せている。
['0271D']	950104002-011	6	8	しかし現地	からの	テレビ映像では、官邸はじめ中心部は依然としてドゥダエフ政権部隊の兵士が警戒に当たっており、ロシア側発表と食い違いを見せている。
['1751M']	950104020-038	47	52	相手の身になって考えることができ、分かち合い分かち合いの心を持って自然体で世界の人々と交わる	ことができる	。
['1751M']	950104020-038	12	16	相手の身になって考える	ことができ	、分かち合い分かち合いの心を持って自然体で世界の人々と交わることができる。
['2771T']	950114046-018	37	41	そもそもこの新党構想を不透明にしているのは、純粋に第三極を考えている議員	だけでなく	選挙区事情から新進党の応援を得よう得ようとしている議員が存外多く、それに社会党と旧民社党のまた裂きまた裂き解消を急ぐ連合の思惑が重なることだ。
['1211D']	950104048-009	58	61	一方「横ばい」という答えが目立ったのは海外生産とは縁が薄い「銀行・証券・保険など」「商社・流通」「運輸・サービス」	といった	非製造業ばかりだった。
['0031P']	950206068-007	17	19	また第三土曜日を「自己学習の日」	として	、家庭、学校、図書館など学びの場を自由に選んで勉強させたり、親や地域の人たちが講師になり、木工や料理など二十二十のコースを設けて子どもに選択学習させるなどの試みも報告された。
['1811M']	950108031-016	57	60	衆院選挙区の区割り法が成立し、小選挙区比例代表並立制による新選挙制度が施行され、年明けからいつ解散、総選挙があっ	てもよい	水域に入った。
['1141D']	950101142-005	23	26	マッチレースでは２艇が激しいタックを繰り返し	ながらの	争いとなる。
['0031N']	950104110-005	37	39	調べによると、中川容疑者は一九九〇年十二月から約一カ月間同病院に看護助手	として	勤める間に元妻元妻と知り合い、九一年四月に結婚したが九三年末に離婚していた。
['0031P']	950226034-023	28	30	韓国の一層の国際化と、北朝鮮を国際社会に受け入れる戦略	として	歓迎したい。
['1211D']	950131056-013	26	28	始末の悪いことに、この状態が震災後二週間以上がたつ	という	のにまだ続いている。
['2891W']	950122051-019	13	16	しかし、中期的な財政対策	になると	全く心もとない。
['2721T']	950207057-021	13	15	精神科医を総動員しても数	に限り	がある。
['3031T']	950217044-034	5	6	地元財界	でも	「経済効率性や快適性の追求にのみとらわれていた都市政策」への反省が語られ始めた。
['3031T']	950101157-010	27	28	ビエンチャンから北へ二百二百キロの古都ルアンプラバン	でも	、近代的なホテルが建ち、観光当局はメコン川の観光資源開発に乗り出した。
['2881W']	950104202-012	9	11	一般市民が被害者	となる	銃器犯罪の多発や、「松本サリン事件」の解決などの課題を抱える警察庁では同日午前十時半から、国松孝次長官が五階大講堂で年頭訓示を行った。
['2861W']	950225046-019	8	9	昭和金融恐慌時	には	、民間銀行の自発的な提案によって、救済銀行の役割を持つ「昭和銀行」が設立され、信用不安の沈静化に役割を果たした。
['0031P']	950104012-044	20	22	たとえ一つの問題で意見が違っても、全体	として	共通の感性で議論していくことができる関係であれば、おのずから収れんしていくのではないか。
['1212M']	950127048-006	19	21	「ヤードスティックヤードスティック」	という	言葉自体がきわめて難解だ。
['1211D']	950128044-045	12	14	事務量が少し増えるから	といっ	て、こんな消極的な態度では国際社会の気持ちをつかめない。
['0011P']	950101053-002	18	21	香港のキャセイ航空や台湾の中華航空	にとって	は最大のドル箱路線だ。
['0011P']	950101053-002	18	20	香港のキャセイ航空や台湾の中華航空	にとっ	ては最大のドル箱路線だ。
['1221D']	950110041-020	24	25	その一つが、自治体が国の下請け機関になっている	との	指摘のある機関委任事務制度だ。
['1221D']	950210050-019	6	7	アジア諸国	との	経済活動も活発化しており、今回の震災は、国際的な影響も広げている。
['0871Q']	950228056-007	5	6	それにし	ても	、年明け以来この二カ月の政治の混迷はひどすぎる。
['0031P']	950226033-009	68	70	山を削り、海を埋め立てて住宅や事業所用地を確保する開発の在り方は「株式会社・神戸市方式」と呼ばれた手法の特異さもあり、都市経営のモデル	として	評価されてきた。
['1921M']	950123087-004	31	36	ビジネス大動脈の「欠損」は、今後、列島中に影響を拡大していく	ことになろう	なろう。
['1381M']	950123087-004	28	30	ビジネス大動脈の「欠損」は、今後、列島中に影響を拡大し	ていく	ことになろうなろう。
['1211D']	950221060-027	56	58	ここでも二七％が「すでに終身雇用制崩壊が始まった」と答え、四五・七％が「賃金、昇進を含め年功序列制は崩壊した」	と言っ	ている。
['1212M']	950206068-003	106	108	例えば北海道小樽市のある小学校では、毎月二回、土曜日を「総合学習」にあて、「バナナの旅」「チョコレートの一粒が」「ナタデココブームが去って」などと名付けた学習を行い、子どもたちに平和や人権、環境問題を考えさせた	という	。
['2881W']	950124042-019	10	12	行政と医療陣が一体	となり	、避難生活の現場で、治療・健康診断・カウンセリングを定期的に実施するよう提言したい。
['1381M']	950206068-016	46	48	「私たち教師は行政の末端の人間の目で子どもを見ていないか。まず、はみ出した子にどう寄り添っ	ていく	かが私たちの課題ではないか」と、ある教師。
['0101P']	950109021-010	11	14	一方、政府のコメ管理	に関する	主な主な役割は備蓄の確保になる。
['0121P']	950225046-001	34	37	衆院予算委員会は、経営が破たんした東京協和、安全の両信用組合の救済	をめぐる	二日間の集中審議を終えたが、実態の解明は依然不十分である。
['0933W']	950209059-022	20	21	さらに、解体・撤去は被災者の同意を前提	にし	ているため、本人の所在確認などに手間を取られ、作業自体もなかなかはかどらない。
['1062W']	950209059-022	20	22	さらに、解体・撤去は被災者の同意を前提	にして	いるため、本人の所在確認などに手間を取られ、作業自体もなかなかはかどらない。
['1321M']	950129037-023	60	61	「校庭の総面積が市内の公園・緑地の一・五倍もある」のに注目し、地域住民がスポーツを楽しむ場として、校庭を積極的に開放し	てき	たのである。
['0862M']	950129037-023	26	27	「校庭の総面積が市内の公園・緑地の一・五倍もある」	のに	注目し、地域住民がスポーツを楽しむ場として、校庭を積極的に開放してきたのである。
['0981Q']	950201061-002	81	84	外交問題にも発展しかねなかった一件に素早い対応で処理したともいえるが、「掲載記事に事実誤認があったから」という説明だけでは、ジャーナリズムとしての責任を果たした	とは言い	難い。
['2881W']	950101075-030	41	43	だが翌年すい星のごとく現れた二十二十一歳の谷川浩司が加藤を破り、史上最年少の名人	となっ	た。
['0032T']	950104020-009	27	29	現在、ボスニア・ヘルツェゴビナで国連事務総長特別代表	として	、内戦収拾に全力投球している明石康氏や、ルワンダなどの難民救済を陣頭指揮している緒方貞子・国連難民高等弁務官らの活躍は、そうした期待に十分応えていると思う。
['0032T']	950127048-015	10	12	もちろん、その前提	として	、電力会社が背負う重い供給責任と、コストダウンとをどのようにバランスさせるのか、という根源的な問題を避けて通れない。
['0171P']	950131056-021	8	11	ところが広辞苑	によれば	「ただす」には「正す」「糺す」「質す」の三つの用例があるのである。
['1811M']	950205035-003	45	47	震災対策に万全を期すことは当然だが、だからといって特殊法人の整理・合理化を“一時凍結”し	ていい	ものではない。
['0811M']	950205035-003	48	50	震災対策に万全を期すことは当然だが、だからといって特殊法人の整理・合理化を“一時凍結”していい	もので	はない。
['1212M']	950205035-003	22	24	震災対策に万全を期すことは当然だが、だから	といっ	て特殊法人の整理・合理化を“一時凍結”していいものではない。
['2881W']	950101143-006	76	78	カップホルダーのニューヨーク・ヨットクラブからは、ミスター・アメリカズカップの異名さえあるコナー率いる「リバティー」、挑戦者はバートランドがスキッパー	となる	豪州ロイヤル・パース・ヨットクラブの「オーストラリア２」。
['0031N']	950206068-004	67	69	この総合学習は各教科で学んだ知識を生かして、みんなで一緒に調べたり、考えたり、話し合ったりしながら社会や自然に対する認識を深め、人間	として	どう生きるかを学ぶのが狙いで、各分科会で、いくつかの取り組み事例が報告された。
['0933W']	950221060-008	51	52	しかし、春闘賃上げ相場形成を担ってきたＩＭＦ・ＪＣの主要産別である電機連合、自動車総連、造船重機労連	にし	ても、要求は一万四千四千円を下回る。
['0894W']	950221060-008	51	54	しかし、春闘賃上げ相場形成を担ってきたＩＭＦ・ＪＣの主要産別である電機連合、自動車総連、造船重機労連	にしても	、要求は一万四千四千円を下回る。
['1062W']	950221060-008	51	53	しかし、春闘賃上げ相場形成を担ってきたＩＭＦ・ＪＣの主要産別である電機連合、自動車総連、造船重機労連	にして	も、要求は一万四千四千円を下回る。
['2861W']	950130053-019	7	8	歴史の教科書	には	強制収容所の実態が詳しく書かれているし、アウシュビッツではドイツの若者が清掃作業の奉仕もしている。
['1221D']	950101144-005	14	15	だが、「帆走は科学である」	との	持論を持ち続けたコークは、船体、セール、マネジメントなど、戦いに挑むためのすべてにハイテク化を進めた。
['0732D']	950101144-005	50	52	だが、「帆走は科学である」との持論を持ち続けたコークは、船体、セール、マネジメントなど、戦いに挑む	ための	すべてにハイテク化を進めた。
['0091N']	950101008-015	18	21	離党がうわさされている人と新党作り	について	の考え方は違いがないと思っている。
['1321M']	950212037-058	15	16	「オンリーワン」哲学を実践し	てき	た三井氏の答えは明快だ。
['0031N']	950226033-014	3	5	各論	として	の方向性は、それでいい。
['2861W']	950127048-029	5	6	そのため	には	、電力会社は自己責任原則を追求し、役所もなるべく口を出さない体制にすべきだ。
['0933W']	950127048-029	39	40	そのためには、電力会社は自己責任原則を追求し、役所もなるべく口を出さない体制	にす	べきだ。
['1321M']	950101078-009	32	33	明治以後は他家の勢力が衰えたり、途絶し、本因坊家のみが代を重ね	てき	た。
['2671T']	950124043-018	26	28	このため米議会内には、クリントン政権が北朝鮮に対し	余りに	譲歩をし過ぎた、との批判が共和党を中心に広がっている。
['0031N']	950110041-005	18	20	こうして見ると、今年は地方分権元年	として	地方自治の在り方や方向性などを考える絶好の機会である。
['0031D']	950227034-018	39	42	車や家電製品を購入できる層は五、六千五、六千五、六千五、六千万人に達し、市場	としての	魅力は十分ある。
['3211M']	950104132-001	13	15	三日、近鉄花園ラグビー場	であっ	た第七十七十四回全国高校ラグビーフットボール大会準々決勝。
['0862M']	950121046-003	11	12	力こぶが入って当然な	のに	首相はどの程度精魂を傾けたのだろうだろうか。
['1211D']	950121045-005	34	36	国民の間にも「地震予知は幻ではないか。東海地震の予知だって怪しい」	という	考えが広まったのではないか。
['3031T']	950227034-021	40	41	その前に訪印したペリー国防長官も、軍事専門家の協議機関設置で合意するなど安保面	でも	協力を密にしている。
['0933W']	950215054-039	5	7	独立法人	にする	と、分社間の物の移動は売り買いになり、その手続き、処理が必要になって、無駄も増えることになる。
['1212M']	950101034-006	23	25	さらにイズベスチヤ紙も「民営化の足下に爆弾」	という	見出しで「ポレワノフ副首相の基本姿勢は非民営化にある」と伝えた。
['1211D']	950101118-001	34	36	横浜市内の中学一年の男子生徒が十二月二十二十六日、「東京駅に行く」	と言っ	て家を出たまま行方が分からなくなったが、岐阜県警大垣署が三十三十一日、同県同県大垣市内の旅館にいるところを保護し、一緒にいた住所不定の自称、学習塾経営、長坂秀典容疑者を未成年者誘拐の疑いで逮捕。
['1211D']	950119047-046	40	42	こうした中で地震学者の間から「地震の静穏期は過ぎ、活動期に入った可能性がある」	という	指摘もあったが、これを契機にした積極的な地震対策が政府において取られた形跡はない。
['0031N']	950215054-040	59	61	しかし、社員が生存をかけた当事者意識を持ち、「一千一千万円、一億円の決裁を自分で決断するのは、怖いけど面白い。責任者	として	の自覚を持ち、意気込みが違ってくる」と元副社長の榊原重男顧問は言う。
['0281P']	950104038-008	52	54	そこで、八四年から高度浄水処理システムの開発に取り組み、九二年六月から一日当たり二十二十六万トンの処理	を始め	た。
['0032T']	950104156-010	40	42	この傾向は今後も続きそうで「景気にやや薄日がさしてきたとはいえ、大手企業を中心	として	人員削減計画は今後二―三二―三二―三年の期間で策定しているケースが多く、採用計画の手控え傾向を合わせ、従業員減少は続きそうだ」という。
['0933W']	950103083-013	6	7	早大が伝統	にし	てきた組織防御もズタズタになった。
['1062W']	950103083-013	6	8	早大が伝統	にして	きた組織防御もズタズタになった。
['0731Q']	950209059-008	13	15	余震による二次災害防止の	ために	作業が急がれ、断水で水もままならない、という事情があるのは分かる。
['2881W']	950211050-019	44	47	災害に強い街づくり街づくりには、広い公共空間の確保が不可欠だが、これには私権制限が必要	となって	くる。
['2861W']	950211050-019	14	15	災害に強い街づくり街づくり	には	、広い公共空間の確保が不可欠だが、これには私権制限が必要となってくる。
['2881W']	950211050-019	44	46	災害に強い街づくり街づくりには、広い公共空間の確保が不可欠だが、これには私権制限が必要	となっ	てくる。
['1321M']	950228057-008	80	81	周辺の海底に豊かな石油資源が眠る南沙諸島に対しては、中国、台湾、ベトナムが全域に対して、フィリピン、マレーシア、ブルネイが一部諸島に対して領有権を主張して争っ	てき	た。
['0113D']	950104026-001	31	33	中央アジアのタジキスタンの首都ドゥシャンベで１日１日から３日	にかけ	新年用のシャンパンを飲んだ１５人が混入された毒物によるとみられる中毒症状で死亡、４０人が入院した。
['1211D']	950211051-025	25	28	フルブライト交流計画には、「親米勢力作りの政策」	といった	批判もつきまとった。
['0031P']	950119047-012	8	10	地震列島の宿命	として	「明日は我が身」なのだから。
['2861W']	950109021-022	29	30	コメが国民経済や国民生活に大きなウエートを占めていた時代	には	国による厳格な検査も必要だったかもしれないが、その比重が大きく低下した現在も、国が直接、要員を抱えて検査を行わなければならないものかどうか。
['0491Q']	950128044-002	28	31	日本の外務省は「被災地域で必要かどうか検討させてもらっ	たうえで	」と、返事をしている。
['0491Q']	950128044-002	28	30	日本の外務省は「被災地域で必要かどうか検討させてもらっ	たうえ	で」と、返事をしている。
['1451M']	950221060-018	18	21	阪神大震災は、この戦略を問題外にし	てしまっ	たが、震災がなくとも実現は不可能だったろうたろう。
['2951P']	950104216-007	52	53	このため、同委員会に対し、日本のいじめの実態を報告するとともに、同委員会が日本政府、省庁などを訪問する	際に	は、いじめ対策と絡めて条約の実施状況を調査するよう要請する。
['2861W']	950104012-025	15	16	しかし参院選は直接、政権交代	には	結びつかない。
['2861W']	950127048-004	3	4	第一	には	、効率化努力を織り込んだヤードスティックヤードスティック方式は、かなり複雑で、一般の利用者には分かりにくい。
['2861W']	950127048-004	50	51	第一には、効率化努力を織り込んだヤードスティックヤードスティック方式は、かなり複雑で、一般の利用者	には	分かりにくい。
['0971C']	950104179-003	42	45	スペインを代表するこのフラメンコの巨匠が、わが国にフラメンコ・ブームを巻き起こした	と言って	過言ではない。
['0871Q']	950101139-019	21	22	日本にとっても、ニッポンチャレンジにとっ	ても	、歴史的な挑戦の年は明けた。
['0871Q']	950101139-019	6	7	日本にとっ	ても	、ニッポンチャレンジにとっても、歴史的な挑戦の年は明けた。
['0201D']	950208059-012	25	28	結局は北大が米国の安全性データを追加提出し、治療	にあたっ	ては無毒化ウイルスが増殖していないかどうかを米国でも確認してもらうことになった。
['2881W']	950120050-005	39	42	さらに時期は未定だが、新選挙制度下で初の総選挙が行われる可能性が高い政治情勢	となって	いる。
['2881W']	950120050-005	39	41	さらに時期は未定だが、新選挙制度下で初の総選挙が行われる可能性が高い政治情勢	となっ	ている。
['0031P']	950104202-014	5	7	中央省庁	として	の企画、立案能力を高め、現場の都道府県警都道府県警にいかに役に立つかの視点で仕事を推進するよう訴えた。
['1321M']	950101061-007	26	27	横尾はずーっと昔から、いつも時代の先端を走りつづけ	てき	た。
['0281P']	950110041-011	22	25	さらに昨年秋には、全国知事会など地方六団体	をはじめ	、首相の諮問機関である地方制度調査会、政府の行政改革推進本部の地方分権部会民間専門員などが相次いで意見書や要綱などをまとめ、政府に提出した。
['1221D']	950105042-012	27	28	日韓日韓正常化については、韓国の発展は日本のおかげだ	との	主張が日本の中にはある。
['0201P']	950110041-024	4	7	法案化	に当たっ	て政府が取るべき道は、機関委任事務の原則廃止や、強力な第三者機関としての推進委員会設置を毅然として盛り込むことだ。
['0031P']	950110041-024	40	42	法案化に当たって政府が取るべき道は、機関委任事務の原則廃止や、強力な第三者機関	として	の推進委員会設置を毅然として盛り込むことだ。
['0201P']	950110041-024	4	8	法案化	に当たって	政府が取るべき道は、機関委任事務の原則廃止や、強力な第三者機関としての推進委員会設置を毅然として盛り込むことだ。
['0711Q']	950206067-019	3	6	言っ	てみれば	、Ｇ７は一枚岩ではなく、協調態勢に亀裂がある。
['0711Q']	950206067-019	3	5	言っ	てみれ	ば、Ｇ７は一枚岩ではなく、協調態勢に亀裂がある。
['2861W']	950101071-031	5	6	昨年十月	には	総額六百六百万カナダドルを投じて、鉄筋三階建ての編集・印刷センターを建設した。
['3031T']	950107042-007	69	70	それによると、証拠調べのあった民事訴訟一審の中で、一年以内に判決が出たケースはわずか一三％に過ぎず、審理期間の平均は二十二十七カ月、和解	でも	二十二十六カ月を要している。
['2861W']	950121045-023	4	5	被災地	には	各種の調査団が入っている。
['2861W']	950117042-019	8	9	共和党政権時代	には	、議会の指導権を民主党が握ってきた。
['0871Q']	950112044-029	12	13	法務省の犯罪白書によっ	ても	、殺人、強盗、誘拐などの凶悪事件は一時減少傾向を示していたが、ここ一、二一、二一、二年再び増加し始め、手口も凶悪化している。
['1211D']	950122051-011	48	50	関東大震災の際は、政府・日銀が迅速に金融措置を決め、包括的に発表したことが人心の安定に役立った	という	。
['1381M']	950104019-004	98	100	速水代表幹事は「改革への加速を」と題した見解の中で、改革路線の推進を求める一方、アジア・太平洋経済協力会議が秋に大阪で開かれることを踏まえ、「アジアに対して自らの立場をより明確にした外交を展開し	ていく	必要がある」と主張している。
['0011N']	950205038-019	47	50	同氏がトウ氏の「平和統一」方針を引き継ぐと保証、経済交流重視の姿勢を明確に示したことは、台湾	にとって	不利な材料とはいえない。
['1321M']	950103100-005	20	21	サイクリングを通じて日中日中交流に努め	てき	た。
['0031N']	950104063-004	33	35	「国際家族年」に当たる９４年は「女性の労働と家族」をテーマに、主	として	働く既婚女性が抱える問題点を探った。
['1081Q']	950104219-001	31	32	中川和雄・大阪府知事は四日の年頭記者会見で、府の外郭団体の二	割に	あたる約二十二十団体を対象に、統廃合の具体案づくりを進めていることを明らかにした。
['0031P']	950126047-033	10	12	災害用物資の必須品	として	リストに加えなければならない。
['0031P']	950226034-022	41	43	こうした国際社会での地位の向上を背景に、大統領は「韓国の世界化」を新しい外交戦略	として	打ち出した。
['1212M']	950111046-007	10	12	月額の手当が数万円	という	極端なケースもあり、アルバイトが多くて十分な研修を積めない人も出ている。
['1041C']	950101152-012	20	26	ワン・オーストラリアに比べれば、古い艇	にもかかわらず	、レグ別ではワン・オーストラリアを上回ることもあった。
['2161M']	950123087-026	54	57	利用客に対する最大のサービスは、これ以上のスピードアップではなく、より一層の安全の確保であることを肝に銘じ	てほしい	。
['0271D']	950101071-013	32	34	西海岸のバンクーバー市域では、現在も増加傾向が続き、やはり香港	からの	移民が全体の三分の一前後を占めている。
['1212M']	950203050-003	41	43	このコンクールが誕生した一九五五年は、敗戦後の衰退した経済が立ち直り「神武景気」	と言わ	れた年であり、子どもの世界にもテレビやマンガ、雑誌が広がり始めていた。
['1212M']	950101004-007	47	49	また、ドゥダエフ大統領は現在、交渉中のロシア議会の代表団とともに防空ごうに避難しており、無事	という	。
['0031N']	950228057-016	6	8	地域の大国	として	すでに強烈な存在感を示している中国の責任は大きい。
['0011P']	950205038-022	17	19	しかし江総書記ら第三世代の指導者	にとっ	て焦眉の急は、統一よりも、数多く数多くの矛盾が噴き出している十二億中国の運営であろうあろう。
['0011P']	950205038-022	17	20	しかし江総書記ら第三世代の指導者	にとって	焦眉の急は、統一よりも、数多く数多くの矛盾が噴き出している十二億中国の運営であろうあろう。
['0721Q']	950113053-008	38	39	日本経済を立ち直らせるには、当分の間、賃上げしてはならないと、強調している	ので	ある。
['1381M']	950103008-064	41	43	岐路にある日本をより良い方向に導くため、今ある枠組みをどのようにいつまでに対応し	ていく	のか。
['2861W']	950109021-019	13	14	今度の合理化計画で数年後	には	一万人を相当に割り込むことは間違いない。
['3121T']	950217045-023	16	17	同時に、国会が焦点を当てるべき	なの	は、両信組を救済した金融政策の妥当性だろうだろう。
['1321M']	950214057-006	8	9	繰り返し指摘し	てき	たことだが、今回の行革は、国民に負担増を求める以上、政府自らも合理化の努力をすべきだとの考えからスタートしたものだ。
['3401M']	950214057-006	63	65	繰り返し指摘してきたことだが、今回の行革は、国民に負担増を求める以上、政府自らも合理化の努力をすべきだとの考えからスタートし	たもの	だ。
['0811M']	950214057-006	64	66	繰り返し指摘してきたことだが、今回の行革は、国民に負担増を求める以上、政府自らも合理化の努力をすべきだとの考えからスタートした	ものだ	。
['2051M']	950214057-006	11	13	繰り返し指摘してきた	ことだ	が、今回の行革は、国民に負担増を求める以上、政府自らも合理化の努力をすべきだとの考えからスタートしたものだ。
['0721Q']	950208058-016	73	74	自衛隊側は、災害対策基本法など現行マニュアルに従ったというが、人命の救助、被害の拡大防止のために臨機応変に、こうした情報を東京に伝えるべきだった	ので	はないか。
['0731Q']	950208058-016	46	48	自衛隊側は、災害対策基本法など現行マニュアルに従ったというが、人命の救助、被害の拡大防止の	ために	臨機応変に、こうした情報を東京に伝えるべきだったのではないか。
['0551Q']	950208058-016	23	25	自衛隊側は、災害対策基本法など現行マニュアル	に従っ	たというが、人命の救助、被害の拡大防止のために臨機応変に、こうした情報を東京に伝えるべきだったのではないか。
['1321M']	950101134-003	25	27	「いつも唐突なんです。大丈夫、ちょっとそこに行っ	てくる	、という感じで言うんです」
['2011M']	950101134-003	8	10	「いつも唐突な	んです	。大丈夫、ちょっとそこに行ってくる、という感じで言うんです」
['2011M']	950101134-003	37	39	「いつも唐突なんです。大丈夫、ちょっとそこに行ってくる、という感じで言う	んです	」
['2451W']	950207057-013	46	47	電話の訴えに、その兆候を示すものがあるのは明らかだが、厚生省や自治体がきちんと対応している	とは	言い難い。
['2011M']	950101143-016	19	21	「ザ・カップは少しだけ長旅に出ていた	のです	」と振り返ったコナーだったが、この大会にバートランドは出場していなかった。
['0171P']	950103105-002	6	9	東京消防庁	によると	、一日一日朝、八王子市の男性が雑煮のもちを詰まらせて病院に収容されたが、間もなく死亡。
['1211D']	950119047-031	43	45	今回、政府関係者の口からしばしば出る言葉に「予想外の揺れ」「予測を上回る力が働いた」	という	のがある。
['1212M']	950101075-014	27	29	戦後最初の名人挑戦者には塚田正夫が名乗りを上げ、不敗	と言わ	れた木村に勝って名人位を奪取した。
['1211D']	950103071-013	21	23	この形は、「考えなくても体が自然に動く」	という	。
['0031N']	950226033-017	33	35	第二に、恒久住宅をどう確保するかについての計画を、最優先の復興策	として	煮詰めるよう求めたい。
['0301D']	950103100-010	45	47	平壌からサイクリングで西部の海岸沿いに北上、新義州から国境の鴨緑江を渡り中国遼寧省・丹東	までの	約二百二百キロを、一、二一、二一、二泊しながら走破する。
['0032T']	950104184-006	63	65	作者は「現代性を映し出した物語を通して、風の中で起こる出会いの面白さ、運命の切なさを描いた。昨年のロンドン公演の主要メンバー	として	活躍、一段と成長した彼女の姿と厚みを見てほしい」と語っている。
['0032T']	950104177-022	14	16	神川氏は「文明の共存を前提	として	その実現化を求める使命志向科学としての比較文明学」と語る。
['0032T']	950104177-022	32	34	神川氏は「文明の共存を前提としてその実現化を求める使命志向科学	として	の比較文明学」と語る。
['1921M']	950218042-001	34	38	桜のつぼみが膨らむころ、今年も球音球音が阪神甲子園球場にこだまする	ことになっ	た。
['0032T']	950104216-003	45	47	日本が子どもの権利条約を批准して以後、深刻化する一方のいじめは子どもの人権にかかわる問題	として	急浮上、国際的な論議も呼びそうだ。
['3031T']	950101034-003	57	58	前任のチュバイス氏の急進的な民営化政策を大幅に修正するものであり、エリツィン政権の一九九五年の経済運営を占う意味	でも	注目される。
['3121T']	950214057-016	6	7	第二に問題	なの	は、計十七法人を廃止・民営化・統合すると言いながらも、それらを詳細に見ると、とても合理化効果は期待できないということだ。
['0933W']	950101073-028	37	38	また、香港政庁は昨年末から学校などを日曜日に開放、フィリピン人女性を対象	にし	た活動センターとして提供し始めた。
['0871Q']	950104065-022	13	14	「フェミ男フェミ男が消え	ても	、感受性に優れた男の子が女性に珍重される時代は、これからも続くだろうだろう」と予測する。
['1221D']	950101136-003	42	43	人類五万キロの旅「グレートジャーニー」に挑んでいる探検家、関野吉晴さんと妻玲子さん	との	新婚旅行はペルーのマチュピチュ遺跡だった。
['1212M']	950104012-031	5	7	連立政権	という	のは、どんなに政治力があってもやはり限界がある。
['3031T']	950106041-020	13	14	非政府組織の活動は、日本	でも	健在である。
['1212M']	950104177-001	5	7	「文明」	という	言葉から人は何を連想するだろうだろうか。
['3191M']	950104177-001	23	26	「文明」という言葉から人は何を連想するだろう	だろうか	。
['0721Q']	950214057-014	38	39	私たちは、政府系金融機関の中には時代的使命を終えたか、それに近い法人がある	のだ	から、それらの見直しを先送りするようなことがあってはならないと強く求めてきた。
['0101D']	950205038-023	3	5	台湾	に関し	ては統一を焦るよりも、経済交流を柱に各種の交流を促進し、相互理解を深めることの方が長い目でみれば統一にも役立つ。
['0933W']	950101174-011	47	48	小池さんは「近い将来、韓国の釜山からソウル、平壌、北京までの約四千四千キロを走破する足掛かり	にし	たい」と意気込んでいる。
['2771T']	950104073-015	10	14	攻めても得意のラン	だけでなく	パスをうまく織り交ぜた。
