['0091D', '0092D']	950402033-012	9	13	判決は、抗告訴訟	についての	国側国側の主張を門前払いにしたうえで、二十二十一点についても「秘密として保護に値する内容ではない」と公開を求めた。	['対象', '割合']
['1211D']	950106138-004	72	74	佐藤会長は「私が党総務会長だった二年半前、伊東君が『二十二十代に理想とした社会主義国家は存在しなくなった。自民党の言うことが理にかなっている』	と言っ	てきた」と、伊東氏から連携の働きかけがあったことを強調。	['同格']
['1321M']	950204062-014	32	33	これまでの避難所で体調が急変し、病院に運ばれて死亡する人も増え	てき	た。	['着継続']
['0031P']	950202054-029	23	25	避難や知人の救援に向かう住民の車の排除は、情	として	忍びないが、非常時は優先順位をつけざるを得ない。	['立場']
['1351M', '1371M']	950104222-002	13	15	ランに“情操教育”を施し	ている	のは、橿原市の建築会社社長、佐藤壮夫さん。	['継続']
['0091N']	950105191-002	37	40	カンター米通商代表部代表は四日、日米日米包括経済協議の自動車分野交渉再開	について	記者会見し「米側米側の基本姿勢は一切変わっておらず、われわれは計測できる結果を期待している」と述べながらも、再開後の交渉は通商法三〇一条に基づく話し合いではないとの姿勢を明確にした。	['対象']
['1351M', '1371M']	950106040-012	28	30	英国やイタリアは「欧州の分裂を招く」とこれに強く反発し	ている	。	['継続']
['0341D', '0342D', '0343D', '0344D']	950221061-011	18	19	しかも震源地の相模湾から離れた場所	での	加速度は小さくなり、阪神大震災の加速度がそれを上回るのは当然であろうあろう。	['基準', '主体', '状況', '仲介']
['1351M', '1371M']	950312037-002	14	16	「九十九十二歳の母を介護し	ている	が、夫は七十七十二歳、私も七十七十一歳で共に病院通い。だれが倒れても不思議ではない状態です」	['継続']
['2881W']	950101078-018	49	51	続く第二期は橋本宇太郎が挑戦者となったが、橋本先勝の後、第二局で関山が病に倒れ、そのまま対局不能	となっ	て本因坊昭宇が誕生する。	['状況']
['2881W']	950101078-018	16	18	続く第二期は橋本宇太郎が挑戦者	となっ	たが、橋本先勝の後、第二局で関山が病に倒れ、そのまま対局不能となって本因坊昭宇が誕生する。	['状況']
['2881W']	950101078-018	49	52	続く第二期は橋本宇太郎が挑戦者となったが、橋本先勝の後、第二局で関山が病に倒れ、そのまま対局不能	となって	本因坊昭宇が誕生する。	['状況']
['0721Q']	950115037-027	14	15	教師や親は子どもを否定する	ので	はなく、その子の良さ、持ち味を見つけて伸ばしてやることだ。	['理由']
['0871Q']	950308050-009	28	29	中央銀行が一日で十億ドル、二十二十億ドル程度の介入をし	ても	、流れを変えさせることは難しい。	['逆接仮定']
['0081P', '0082P']	950103145-005	3	5	調べ	に対し	、横溝容疑者は「交際に嫌気がさし、殺した」と供述しているという。	['対象', '割合']
['0081D', '0082D']	950206068-004	55	58	この総合学習は各教科で学んだ知識を生かして、みんなで一緒に調べたり、考えたり、話し合ったりしながら社会や自然	に対する	認識を深め、人間としてどう生きるかを学ぶのが狙いで、各分科会で、いくつかの取り組み事例が報告された。	['対象', '割合']
['1881M']	950315040-014	50	52	共産党が国会でアジアでの犠牲者は「二千二千万」と述べただけで、その発言を議事録から抹殺しようしよう	とする	政党が支えている政権だ。	['意志']
['1351M', '1371M']	950315040-014	58	60	共産党が国会でアジアでの犠牲者は「二千二千万」と述べただけで、その発言を議事録から抹殺しようしようとする政党が支え	ている	政権だ。	['継続']
['0731Q', '0732Q']	950101149-001	14	16	アメリカズカップに出場する	ために	は、“予選”となるルイ・ヴィトンカップとシチズンカップをそれぞれ勝ち抜かなければならない。	['理由', '目的']
['1211D', '1213D']	950108031-001	10	12	「戦後五十五十年」	という	節目を迎えた新年。	['同格', '強調']
['0031N']	950106005-009	55	57	空爆実施がどのレベルでの決定によるものか不明だが、大統領令が再び厳守されていないことは大統領かつ軍最高司令官	として	エリツィン氏の指導力、威信にも影響を与えかねない。	['立場']
['1351M', '1371M']	950328046-003	69	71	条約は締約国に、石油や石炭を燃やすと発生する二酸化炭素の国別国別発生量を「二〇〇〇年の時点とそれ以降も一九九〇年の水準に抑えるよう」求め	ている	。	['継続']
['0721Q']	950218041-008	21	22	作戦失敗の責めを軍や情報機関に押し付ける	ので	は、「責任転嫁の保身」のそしりを免れない。	['理由']
['1921M']	950103008-066	17	21	ただ、現実に解散はいつか、という	ことになれ	ば、我々は解散権を持っていない。	['自然発生']
['1351M', '1371M']	950103008-066	33	34	ただ、現実に解散はいつか、ということになれば、我々は解散権を持っ	てい	ない。	['継続']
['1351M', '1371M']	950127047-020	44	46	お年寄りの介護やトイレ清掃などへの貢献は、避難生活者の不安と不満を和らげる役目も果たし	ている	。	['継続']
['0933W']	950127047-006	15	16	自転車やオートバイを活動の足	にし	て避難所や在宅の被災者を訪ね、「よろず相談」に乗る。	['も観点']
['1062W']	950127047-006	15	17	自転車やオートバイを活動の足	にして	避難所や在宅の被災者を訪ね、「よろず相談」に乗る。	['不均衡']
['1211D']	950316040-029	39	41	開銀などは族議員の応援団が多く輸銀はそれが少ないのでスケープゴートにされた、	という	解説が聞こえてくる。	['同格']
['0081P', '0082P']	950108031-015	32	35	同じ与党の自民党は、政権復帰を果たした安心感からか一時の党再生	に対する	熱気も冷め、党改革はおざなりの手直しで糊塗し、政権維持にきゅうきゅうとしている。	['対象', '割合']
['0862Q']	950306029-034	30	31	素晴らしい科学技術を持ち、防災にも他国より力を入れたはずな	のに	……。	['想外']
['0031N']	950106092-003	39	41	優勝候補を相次いで倒し、勢いに乗る奈良育英は初出場の三本木農を破り、奈良県勢	として	は第二回大会の奈良師範以来７６年ぶりの４強入りを果たした。	['立場']
['2861W']	950304054-004	6	7	双方の決断	には	、今回の震災が大きな誘因になったとされている。	['話題']
['1321M']	950105042-020	55	56	しかし、全斗煥元大統領が「歴史の責任は、まず民族自身にある」との立場を表明して以来、韓国指導者の姿勢は変化し	てき	た。	['着継続']
['0032T']	950104233-001	58	60	昨年一年間の交通事故死亡者は一万六百六百四十四十九人で前年より二百二百九十九十三人減ったものの、一九八八年以来依然	として	一万人台が続いていることが四日、警察庁のまとめで分かった。	['強調']
['1212M']	950401039-005	31	33	しかし、すでに方針が決定していた案件を「実施時期を確定した」	という	理由で計画項目に織り込んでいるし、農産物の価格支持制度など先送りしたものも少なくない。	['伝聞']
['3401M']	950401039-005	67	69	しかし、すでに方針が決定していた案件を「実施時期を確定した」という理由で計画項目に織り込んでいるし、農産物の価格支持制度など先送りし	たもの	も少なくない。	['回想']
['1351M', '1371M']	950401039-005	14	15	しかし、すでに方針が決定し	てい	た案件を「実施時期を確定した」という理由で計画項目に織り込んでいるし、農産物の価格支持制度など先送りしたものも少なくない。	['継続']
['1211D', '1213D']	950302049-025	27	29	短時間に巨額の取引があるだけに、情報開示や規制は困難	という	見方が多い。	['同格', '強調']
['0061P', '0062P', '0063P']	950113052-036	10	13	首相がどこまで自覚	をもって	発言したか、今は「想像」の域を出ない。	['状態', '仲介', '基準']
['0681Q']	950103008-068	7	10	政治は本物で	なくては	ならない。	['順接必要']
['0681Q']	950103008-068	7	9	政治は本物で	なくて	はならない。	['順接必要']
['1221D']	950104141-002	41	42	ロシア南部チェチェン共和国の首都グロズヌイでは三日、ロシア軍とドゥダエフ政権部隊	との	戦闘が続いているが、大統領官邸など中心部は依然としてドゥダエフ政権の支配下にあり、ロシア軍は予想外の苦戦を強いられている模様だ。	['同格']
['1211D']	950203050-004	72	76	そうした状況の中で「子どもに良書への関心を高めよう高めよう」と全国学校図書館協議会が感想文コンクールを呼びかけたのは、誠に意義のあることだった	といえよう	いえよう。	['同格']
['2861W']	950210051-021	14	15	これが法律の建前だが、実際	には	保険料の負担を避けるために、制度に加入していない零細企業は多い。	['話題']
['0981Q']	950124043-002	14	17	対北朝鮮制裁解除は、部分的	とはいえ	一九五〇年の朝鮮戦争勃発以来で、実に四十四十五年ぶりだ。	['逆接確定']
['0141D', '0142D', '0143D']	950104197-004	3	5	発表	による	と、一九七〇年代末の流行開始以来、エイズウイルスの推計感染者数は子供の百五十五十万人を含め計千九百九百五十五十万人。	['仲介', '根拠', '場合']
['0331D']	950209058-005	40	43	財投を核としたわが国独特のシステムである「公的資金仲介システム」の問題点は長年	にわたっ	て論議されてきた。	['範囲']
['3031T']	950205035-006	21	22	大震災に対し政府の初動が後手に回ったこと	でも	明らかなように、機能不全に陥っている行政を、新しい状況に対応できるように変えていこういこうというものであるはずだ。	['極端例']
['0721Q']	950308050-021	47	48	だが、市場の法則は貫徹し、いつの時点かで、ドル危機が表面化し、米当局が慌てる場面があるものな	ので	ある。	['理由']
['0641Q', '0811Q']	950308050-021	44	46	だが、市場の法則は貫徹し、いつの時点かで、ドル危機が表面化し、米当局が慌てる場面がある	ものな	のである。	['順接仮定', '理由']
['1212M', '2101M']	950104141-005	21	23	官邸周辺地域はチェチェン側が死守している	という	。	['伝聞', '勧め']
['1351M', '1371M']	950104141-005	18	20	官邸周辺地域はチェチェン側が死守し	ている	という。	['継続']
['1212M']	950103018-035	13	15	オレンジ果汁の輸入枠撤廃	という	規制緩和が従来品より三―四三―四三―四割安い価格を実現した。	['伝聞']
['0121D']	950108031-014	28	31	村山政権を支える基盤である社会党は、第三極の勢力づくり	をめぐる	党内対立が深刻化し、中間・右派議員グループの集団離党含みで大揺れに揺れている。	['対象']
['0201D']	950121046-015	19	22	とくに村山政権が軌道に乗っていた時期	にあたる	前回の演説と比べると微妙な言い回しの差、あるいは腰の引けた表現が目につく。	['状況']
['0031P']	950129035-017	28	30	その後のシティバンクは曲折はあったが、収益力を誇る銀行	として	よみがえり、リード会長の経営手腕の評価はきわめて高い。	['立場']
['1351M', '1371M']	950209059-020	34	36	だが、手続きが「下見・許可・撤去」などと煩雑で、市役所の係も分かれ	ている	。	['継続']
['1351M', '1371M']	950101071-004	24	25	建設工事のつち音が響く「時代廣場」は雪に埋まっ	てい	た。	['継続']
['1921M']	950106138-003	63	67	また、道知事選について、「伊東君は二、三二、三二、三日のうちに要請を受ける。その際には社会党の国会議員三人が脱党し、応援する	ことになる	」と、伊東氏が自民推薦で出馬し、社会党内部にも同調する動きが出るとの見通しを示した。	['自然発生']
['1351M', '1371M']	950105077-005	53	54	同協議は昨年十月に米国が補修用部品を三〇一条に特定して以来、中断していたが、再開にあたっては日本側が出し	てい	た条件を米側米側が了承した形になった。	['継続']
['1351M', '1371M']	950105077-005	34	35	同協議は昨年十月に米国が補修用部品を三〇一条に特定して以来、中断し	てい	たが、再開にあたっては日本側が出していた条件を米側米側が了承した形になった。	['継続']
['0141D', '0142D', '0143D']	950101011-004	15	17	「わが国にふさわしい国際貢献	による	世界平和の創造」と銘打った非軍事分野の国際貢献など「四つの創造」を打ち出している。	['仲介', '根拠', '場合']
['1351M', '1371M']	950104080-014	22	24	相模台工ＦＷのサイド攻撃は大会前から予想し	ており	、サイドアタックを阻むディフェンス練習には時間を割いてきた。	['継続']
['1412M']	950106138-005	44	47	「この時は『自治労など支持母体のことを考えなさい』と私が止めたが、自民党の主だっ主だっ	たところ	は知っていた」と語った。	['事後']
['1351M', '1371M']	950106138-005	51	52	「この時は『自治労など支持母体のことを考えなさい』と私が止めたが、自民党の主だっ主だったところは知っ	てい	た」と語った。	['継続']
['0141N', '0142N']	950318046-017	26	29	そこにあるのは、左右両派の駆け引きだけで、新党結成	によって	新しい政治を切り開いていこういこうという「志」も「熱気」もない。	['仲介', '根拠']
['0171P']	950105179-002	20	23	四日付の米保守系紙ワシントン・タイムズ	によると	、米中央情報局はこのほどまとめたロシアのチェチェン共和国進攻に関する報告書の中で、エリツィン大統領が強硬派側近に権力の一部を委譲したと分析、同大統領が強硬派により退陣に追い込まれる可能性もあるとしている。	['根拠']
['0101P']	950105179-002	54	57	四日付の米保守系紙ワシントン・タイムズによると、米中央情報局はこのほどまとめたロシアのチェチェン共和国進攻	に関する	報告書の中で、エリツィン大統領が強硬派側近に権力の一部を委譲したと分析、同大統領が強硬派により退陣に追い込まれる可能性もあるとしている。	['対象']
['0141P', '0142P', '0143P', '0171P']	950105179-002	20	22	四日付の米保守系紙ワシントン・タイムズ	による	と、米中央情報局はこのほどまとめたロシアのチェチェン共和国進攻に関する報告書の中で、エリツィン大統領が強硬派側近に権力の一部を委譲したと分析、同大統領が強硬派により退陣に追い込まれる可能性もあるとしている。	['仲介', '根拠', '場合']
['0091N']	950314050-002	86	89	村山富市首相とデンマークで会談した韓国の金泳三大統領は、戦後五十五十年という節目を迎え、先の大戦を反省し不戦・平和の決意を世界に示そう示そうという国会での「不戦決議」問題	について	、こんな懸念を表明した。	['対象']
['1071M']	950104020-041	25	26	私たちがいま求められているのは、広い地球的視野で	物を	考えかつ行動できる「地球人」としての生き方を模索することではないだろうだろうか。	['想外']
['3191M']	950104020-041	62	65	私たちがいま求められているのは、広い地球的視野で物を考えかつ行動できる「地球人」としての生き方を模索することではないだろう	だろうか	。	['否定']
['2051M']	950104020-041	53	55	私たちがいま求められているのは、広い地球的視野で物を考えかつ行動できる「地球人」としての生き方を模索する	ことで	はないだろうだろうか。	['推量']
['0201P']	950104156-001	71	74	全国の証券取引所に上場している二千二千百十社の昨年九月末現在の従業員数は五百五百四十四十八万七千七千八百八百五十五十八人で前年同期比二・三％	にあたる	十二万七千七千八百八百四十四十四人が減少、これは一年前の調査での減少数一万千二百二百六十六十人の約十一倍に上り、企業のリストラによる人員削減が大きく進行している実態が明らかになった。	['状況']
['0141P', '0142P', '0143P', '0171P']	950104156-001	138	140	全国の証券取引所に上場している二千二千百十社の昨年九月末現在の従業員数は五百五百四十四十八万七千七千八百八百五十五十八人で前年同期比二・三％にあたる十二万七千七千八百八百四十四十四人が減少、これは一年前の調査での減少数一万千二百二百六十六十人の約十一倍に上り、企業のリストラ	による	人員削減が大きく進行している実態が明らかになった。	['仲介', '根拠', '場合']
['2861W']	950106221-003	14	15	例えば「イミダス」九四年版	には	「外人と見ればすぐに身をまかせたがるたがる日本のバカ女」とあった。	['話題']
['0091N']	950101074-024	39	42	中国政府担当者と九七年以後のインド系住民、インド系企業の権利擁護など政治問題	について	も話し合った。	['対象']
['0031P']	950103090-004	6	8	要注意人物	として	常に二人二人の刑務所員刑務所員が付き添っていたが、年末年始の休暇で監視が手薄になった時に自殺したとみられる。	['立場']
['1391M']	950101008-006	16	19	ようやく経済も明るさを取り戻し	つつある	微妙な段階なので、今は解散の時期ではないと考えている。	['最中']
['0681M']	950101008-006	38	40	ようやく経済も明るさを取り戻しつつある微妙な段階なので、今は解散の時期では	ないと	考えている。	['順接必要']
['0721M', '2011M']	950101008-006	26	27	ようやく経済も明るさを取り戻しつつある微妙な段階な	ので	、今は解散の時期ではないと考えている。	['理由', '推量']
['1351M', '1371M']	950101008-006	43	45	ようやく経済も明るさを取り戻しつつある微妙な段階なので、今は解散の時期ではないと考え	ている	。	['継続']
['2691T']	950104069-008	34	36	二歳の反抗期の子と、昨年の夏に生まれた子の育児に追われ、日記を書く	ことは	なくなった。	['強調']
['0061N', '0062N', '0063N']	950101067-009	6	9	一層の努力	をもって	音楽界発展のために尽くす所存です。	['状態', '仲介', '基準']
['2861W']	950106041-007	64	65	未解決の水俣病の患者認定と補償問題を抱えての対外協力には割り切れない思いもあろうあろうが、水銀中毒を救済し、その拡大を防ぐため	には	日本の疫学調査、医療の経験がぜひとも役立てられねばならない。	['話題']
['2861W']	950106041-007	27	28	未解決の水俣病の患者認定と補償問題を抱えての対外協力	には	割り切れない思いもあろうあろうが、水銀中毒を救済し、その拡大を防ぐためには日本の疫学調査、医療の経験がぜひとも役立てられねばならない。	['話題']
['0081N']	950104019-004	75	78	速水代表幹事は「改革への加速を」と題した見解の中で、改革路線の推進を求める一方、アジア・太平洋経済協力会議が秋に大阪で開かれることを踏まえ、「アジア	に対して	自らの立場をより明確にした外交を展開していく必要がある」と主張している。	['対象']
['0721Q']	950324047-037	27	28	改革を経営側に応じさせるだけの交渉力、闘争力が必要な	ので	ある。	['理由']
['0541Q']	950324047-037	7	9	改革を経営側	に応じ	させるだけの交渉力、闘争力が必要なのである。	['相関']
['0501Q']	950125053-009	9	11	高齢者、中でも寝	たきり	のお年寄りや体に障害のある人、乳幼児などがその範囲に入る。	['継起']
['0121P']	950101134-012	31	33	出発後はもらった計画表を毎日広げ、どの辺りを走っているか思い	を巡ら	せた。	['対象']
['0271D']	950105152-002	17	19	毎年いただいているカンボジア女性	からの	年賀状には、文面の最後にいつも同じことばが添えられています。	['起点']
['0141P', '0142P', '0143P']	950319031-013	24	27	日朝日朝正常化交渉は、金丸訪朝団の三党共同宣言	によって	開始された。	['仲介', '根拠', '場合']
['0141P', '0142P', '0143P', '0171P']	950319031-013	24	26	日朝日朝正常化交渉は、金丸訪朝団の三党共同宣言	によっ	て開始された。	['仲介', '根拠', '場合']
['1461M']	950103013-001	48	50	小選挙区に立候補するには現金三百三百万円か同額の国債証書をあらかじめ最寄りの法務局などに供託し	ておく	ことが必要だ。	['完了']
['0141P', '0142P', '0143P', '0171P']	950101020-035	11	13	いま、直ちに戸別訪問	による	選挙運動を解禁することはどだい無理であろうあろう。	['仲介', '根拠', '場合']
['1351M', '1371M']	950106217-007	45	47	「ひので細工展示館」は、一月十三日以降、毎週、金・土・日曜土・日曜土・日曜日の日中開館し	ている	。	['継続']
['1351M', '1371M']	950106199-012	7	9	当然、運転し	ている	のはプロフェッショナル。	['継続']
['1211D']	950101136-026	77	79	グレートジャーニー計画は出発の三年前、夫婦でのボリビア旅行中に打ち明けられ、「二十二十代ならいざ知らず、四十四十代にもなってるのにばかげてるんじゃない」	と言っ	た。	['同格']
['1211D']	950101136-026	77	80	グレートジャーニー計画は出発の三年前、夫婦でのボリビア旅行中に打ち明けられ、「二十二十代ならいざ知らず、四十四十代にもなってるのにばかげてるんじゃない」	と言った	。	['同格']
['0341D', '0342D', '0343D', '0344D']	950101136-026	22	23	グレートジャーニー計画は出発の三年前、夫婦	での	ボリビア旅行中に打ち明けられ、「二十二十代ならいざ知らず、四十四十代にもなってるのにばかげてるんじゃない」と言った。	['基準', '主体', '状況', '仲介']
['0141D', '0142D', '0143D']	950101156-018	20	22	マレーシアやインドネシアなどイスラム国	による	援助も急増し、一昨年、プノンペンのイスラム師範学校の卒業生が教師として全国に赴任した。	['仲介', '根拠', '場合']
['0032T']	950101020-003	45	47	それまで総人口のわずか二％程度だった有権者数が、一挙に二〇％に拡大され、確かに、選挙制度	として	画期的なものではあった。	['強調']
['1212M']	950122052-010	57	59	ロシアはまだ全体主義から脱して日の浅い過渡期にあり、「国内の変動に西側がいちいち過剰に反応するのは賢明ではない」	という	クリントン大統領の言葉には一理ある。	['伝聞']
['2861W']	950126047-024	11	12	しかし、マスメディア	には	限界があろうあろう。	['話題']
['0201D']	950104142-001	29	32	秋篠宮ご夫妻の二女の名前が「佳子」と決まり、一般のお七夜	に当たる	四日午前、皇居・宮内庁病院で「命名の儀」が行われた。	['状況']
['2901W', '2902W']	950104136-014	37	39	訪問販売法は一〇条一項で、事業所の「営業のため」の売買契約は法の適用除外	として	おり、これに目をつけた強引な営業とみられる。	['は観点', '不均衡']
['0031P']	950101073-008	17	19	アジアにおける金融・貿易センター	として	香港は急速に国際都市化しており、九七年問題も中国系住民だけの関心ではなくなっなくなっている。	['立場']
['2861W']	950101071-033	6	7	昨年十二月	には	トロント市内に初の中国人移民専用の有料老人養護ホームが開所した。	['話題']
['0862Q']	950405043-003	2	3	な	のに	選挙戦が一向に弾まないのはどうしたわけだろうだろうか。	['想外']
['0141P', '0142P', '0143P', '0171P']	950103021-010	38	40	この社説朗読に続いて、昨年、故金主席が読み上げた「新年の辞」が同主席の肉声	により	再放送された。	['仲介', '根拠', '場合']
['0721Q']	950101071-008	26	27	また一つ、ミニ香港が生まれよう生まれようとしている	ので	ある。	['理由']
['0101D']	950117042-002	28	31	新年早々に、米ＣＮＮテレビとタイム誌がクリントン大統領	に関する	世論調査結果を発表した。	['対象']
['0711Q']	950101020-012	40	41	至極当たり前なことなのに、すっかり見落とされている政治の仕組みから、まず点検し	てみ	たい。	['順接確定']
['0862Q']	950101020-012	11	12	至極当たり前なことな	のに	、すっかり見落とされている政治の仕組みから、まず点検してみたい。	['想外']
['0541D']	950113053-010	11	14	「生産性、支払い能力	に応じた	賃金決定」「雇用、労働時間、賃金を一体で考えよ」「物価引き下げによる実質賃金の維持、向上」。	['相関']
['0141D', '0142D', '0143D']	950113053-010	46	48	「生産性、支払い能力に応じた賃金決定」「雇用、労働時間、賃金を一体で考えよ」「物価引き下げ	による	実質賃金の維持、向上」。	['仲介', '根拠', '場合']
['2791T']	950105044-003	6	9	国民の窮状	をよそに	、国民議会は、十カ月間も休会のまま。	['無視']
['0721M', '2011M']	950101020-023	44	45	それまで相当部分、自由であった選挙運動が、党利党略によって厳しく規制されるようになった	ので	ある。	['理由', '推量']
['0021P']	950109021-012	39	43	政府のコメ買い入れ数量は数年前まで三百三百万―四百四百万トンに上っていたこと	からすると	、食糧庁の役割はここでも大幅に縮小する。	['立場']
['0021P']	950109021-012	39	42	政府のコメ買い入れ数量は数年前まで三百三百万―四百四百万トンに上っていたこと	からする	と、食糧庁の役割はここでも大幅に縮小する。	['立場']
['1351M', '1371M']	950120049-009	46	48	兵庫県内では、十九日夜も三十三十万人近くが避難生活を続け、水、食料と暖房の枯渇に疲労を深め	ている	。	['継続']
['0501Q']	950106087-012	5	7	そんな出	た切り	夫など、一緒に暮らしてても、暮らさなくてもおんなじ、と思っておりました。	['継起']
['0871Q']	950106087-012	19	20	そんな出た切り夫など、一緒に暮らして	ても	、暮らさなくてもおんなじ、と思っておりました。	['逆接仮定']
['0721Q']	950308050-029	42	43	「先進国のワナ」と言って、成功したがゆえに、構造的な環境変化に適応できないケースな	ので	ある。	['理由']
['1212M']	950215054-006	12	14	訪ねてみると、本社ビル	といっ	ても、アパートのような十階建て。	['伝聞']
['1221D']	950105041-018	14	15	これまであまり縁のない欧州	との	協力という面でも好ましい。	['同格']
['1211D', '1213D']	950105041-018	18	20	これまであまり縁のない欧州との協力	という	面でも好ましい。	['同格', '強調']
['0141D', '0142D', '0143D']	950227033-011	3	5	官僚	による	内部点検に終わっているのも不十分なところだ。	['仲介', '根拠', '場合']
['0721Q']	950405043-002	48	49	十三都道府県知事選と四十四十三道府県議道府県議選、十政令市議選、札幌市長選が一緒に戦われている	のだ	から、列島は選挙一色のはずだ。	['理由']
['1351M', '1371M']	950101061-015	27	28	デザインに私的な個人感情を持ち込むことを創作理念にし	てい	たので、このような反デザイン行為に大きな賞を与えられたことに驚いています。	['継続']
['0721M', '2011M']	950101061-015	30	31	デザインに私的な個人感情を持ち込むことを創作理念にしていた	ので	、このような反デザイン行為に大きな賞を与えられたことに驚いています。	['理由', '推量']
['0281P']	950104129-002	12	14	日証協が昨年秋から検討	を始め	ているもので、これまでに、外国株の店頭売買を専門に行う新たな証券会社を設立し、この証券会社と各国証券取引所間をコンピューター回線で結び、電子端末を通じて取引する方向が打ち出された。	['起点']
['0161P', '0162P']	950104129-002	87	90	日証協が昨年秋から検討を始めているもので、これまでに、外国株の店頭売買を専門に行う新たな証券会社を設立し、この証券会社と各国証券取引所間をコンピューター回線で結び、電子端末	を通じて	取引する方向が打ち出された。	['仲介', '範囲']
['0161P', '0162P']	950104129-002	87	89	日証協が昨年秋から検討を始めているもので、これまでに、外国株の店頭売買を専門に行う新たな証券会社を設立し、この証券会社と各国証券取引所間をコンピューター回線で結び、電子端末	を通じ	て取引する方向が打ち出された。	['仲介', '範囲']
['0933W']	950103138-002	8	9	三分づきの玄米	にし	て残った繊維質が効果的らしい。	['も観点']
['1062W']	950103138-002	8	10	三分づきの玄米	にして	残った繊維質が効果的らしい。	['不均衡']
['2861W']	950214057-014	15	16	私たちは、政府系金融機関の中	には	時代的使命を終えたか、それに近い法人があるのだから、それらの見直しを先送りするようなことがあってはならないと強く求めてきた。	['話題']
['0721M', '2011M']	950225047-012	45	46	もともと収支報告書は監視されるべき対象であり、参政権行使に有用な情報を確保するためにある	のだ	。	['理由', '推量']
['1212M']	950111045-023	39	41	例えば小学校一年の国語は年間三百三百六時間、総授業時数は八百八百五十五十時間	という	具合に各教科、道徳、特別活動の授業時数や総授業時数が各学年ごとに指定されている。	['伝聞']
['1351M', '1371M']	950105147-003	22	24	骨髄移植は患者とドナーの白血球の型が適合し	ている	ことを確かめたうえで実施される。	['継続']
['0151P']	950105051-004	31	34	韓国側は、韓国軍人が国連軍側の首席代表を務める軍事休戦委員会	を通して	事件を解決すべきだ、という公式見解の発表計画を取りやめたという。	['仲介']
['0151P']	950105051-004	31	33	韓国側は、韓国軍人が国連軍側の首席代表を務める軍事休戦委員会	を通し	て事件を解決すべきだ、という公式見解の発表計画を取りやめたという。	['仲介']
['0081P', '0082P']	950402033-005	23	26	訴訟の対象になったのは、Ｐ３Ｃ対潜対潜哨戒機	に対する	戦術支援や指揮管制を主要任務とした海上自衛隊那覇基地内の対潜水艦戦潜水艦戦作戦センターである。	['対象', '割合']
['3121T']	950211050-029	14	15	その中心に座るのは村山首相	なの	である。	['並立']
['1351M', '1371M']	950101075-032	22	23	その中で、名人位に六度挑戦していずれも敗れ	てい	た米長邦雄が七度目の挑戦にして悲願の名人になった。	['継続']
['0711Q']	950305033-050	27	29	国民の意識が変わるかどうか分からないが、みんなで考え	てみる	ことが肝要だ。	['順接確定']
['2861W']	950104016-006	35	36	「母親が外で働くと、小学校入学前の子供によくない影響がある」との意見	には	賛成五〇％、反対四四％に二分された。	['話題']
['1211D', '1213D']	950210051-025	12	14	雇用保険の遡及確認制度	という	。	['同格', '強調']
['1351M', '1371M']	950228057-005	61	63	ほぼ同じころ南沙諸島を管轄する海南省の省長省長が同諸島を視察、最南端の岩礁「曽母暗沙曽母暗沙」に行政権を示す石碑を建立し	ている	。	['継続']
['0081D', '0082D']	950107043-012	9	12	ベルルスコーニ氏	に対する	捜査は、この戦後政治の崩壊を促すきっかけとなった浄化作戦の一環であり、問題の根は深い。	['対象', '割合']
['0721M', '2011M']	950224053-032	21	22	均等法施行以後、十一社百三件の申請がある	のだ	が、会社が調停に応じたのは今回の例だけだ。	['理由', '推量']
['2451M']	950312036-008	8	9	同じ内閣の作業	とは	信じられない、と言っても言い過ぎではあるまい。	['感嘆']
['1381M']	950312036-008	20	23	同じ内閣の作業とは信じられない、と言っ	ても言い	過ぎではあるまい。	['発継続']
['0032T']	950101106-002	55	57	筒井さんは「今の状況では執筆再開の可能性はない」と言い、「ま、役者をやるしかないでしょうでしょう。来年は役者	として	の力量を見ていただく年です」。	['強調']
['0091N']	950208058-005	89	92	シビリアンコントロールの観点からも「超法規的な出動」を求める意見は行き過ぎであり、とても賛成できるものではないし、防衛問題と自然災害対策を即座に結び付けて有事立法を、という主張	について	も国民の納得は得られないのではないかと考える。	['対象']
['1211D']	950108031-021	31	33	戦後五十五十年という節目の年にくしくも「三大選挙」が重なる、	という	ことになれば文字通りわが国の将来を左右する年になり、その政治的意義は極めて大きい。	['同格']
['1211D', '1213D']	950108031-021	8	10	戦後五十五十年	という	節目の年にくしくも「三大選挙」が重なる、ということになれば文字通りわが国の将来を左右する年になり、その政治的意義は極めて大きい。	['同格', '強調']
['0811M']	950214057-003	17	19	いずれも大幅な歳出削減につながる	もので	はないし、単なる数合わせ数合わせとしか言えないからだ。	['理由']
['0141D', '0142D', '0143D']	950106041-001	40	42	ゴールドラッシュにわいたブラジルのアマゾン川流域で、金採掘者がたれ流しした水銀	による	“第三水俣病”の発生が憂慮されている。	['仲介', '根拠', '場合']
['1321M']	950101134-005	49	50	アフリカ・キリマンジャロ登頂、史上初の北極点到達、南極点到達などバイクによる数々の冒険行を実現し	てき	た風間さん。	['着継続']
['0141P', '0142P', '0143P', '0171P']	950221061-021	5	7	建設会社	による	手抜き工事や施工ミスも指摘されているが、そうした実態も包み隠さず明らかにすべきだ。	['仲介', '根拠', '場合']
